sa2_maincode_2016,p_tot_marrd_reg_marrge,p_tot_married_de_facto,p_tot_not_married,p_tot_total,registered_marriage_percent,defacto_percent,not_married_percent
304041101,2817,727,2396,5936,0.47456199460916443,0.12247304582210243,0.4036388140161725
304041102,0,0,0,0,0.0,0.0,0.0
304041103,6771,963,4211,11947,0.5667531597890684,0.08060600987695656,0.3524734242906169
304041104,4126,654,2218,6997,0.5896812919822781,0.0934686294126054,0.31699299699871375
305011105,2153,1043,4448,7646,0.2815851425582004,0.13641119539628563,0.581742087365943
305011106,1055,1246,3085,5384,0.19595096582466567,0.23142644873699852,0.5729940564635958
305011107,1430,630,2643,4700,0.30425531914893617,0.13404255319148936,0.5623404255319149
305011108,1949,1053,3332,6336,0.30760732323232326,0.16619318181818182,0.5258838383838383
305011109,2785,1568,4773,9131,0.3050049282663454,0.1717227028802979,0.522724783703866
305011110,1486,867,2590,4948,0.3003233629749394,0.1752223120452708,0.5234438156831043
305011111,1016,626,2765,4407,0.23054231903789427,0.14204674381665533,0.6274109371454504
305011112,2286,1181,3665,7137,0.3203026481715006,0.165475690065854,0.5135210872915791
305021113,1423,394,1191,3012,0.4724435590969456,0.13081009296148738,0.3954183266932271
305021114,2225,645,1770,4646,0.478906586310805,0.13882910030133447,0.3809728798966853
305021115,1340,704,2322,4365,0.30698739977090495,0.16128293241695305,0.5319587628865979
305021116,1726,419,1418,3567,0.4838800112139052,0.11746565741519484,0.39753294084664986
305021117,3441,1563,4299,9307,0.36972171483829375,0.16793811109917267,0.4619103900290104
305021118,2047,635,1795,4476,0.45732797140303844,0.14186773905272565,0.4010277033065237
305031119,673,358,1072,2109,0.319108582266477,0.16974869606448553,0.5082977714556662
305031120,1855,621,1961,4437,0.4180752760874465,0.13995943204868155,0.441965291863872
305031121,1735,393,1739,3863,0.44913279834325653,0.10173440331348693,0.45016826300802487
305031122,3015,1001,3724,7739,0.38958521772838867,0.1293448765990438,0.4811991213335056
305031123,1583,302,1067,2952,0.5362466124661247,0.10230352303523035,0.36144986449864497
305031124,1847,729,2069,4645,0.3976318622174381,0.15694294940796555,0.4454251883745963
305031125,1694,384,1286,3367,0.5031185031185031,0.11404811404811405,0.38194238194238195
305031126,2033,986,4303,7320,0.2777322404371585,0.13469945355191257,0.5878415300546448
305031127,1297,497,1913,3714,0.3492191707054389,0.133817985998923,0.5150780829294561
305031128,2403,1861,3743,8009,0.3000374578599076,0.2323635909601698,0.4673492321138719
305031129,1335,302,1145,2786,0.4791816223977028,0.10839913854989232,0.4109834888729361
305031130,1935,853,2754,5540,0.3492779783393502,0.153971119133574,0.49711191335740074
305031131,2726,1058,3400,7181,0.37961286728867843,0.1473332404957527,0.47347166132850577
305041132,4652,908,3792,9354,0.49732734658969424,0.0970707718623049,0.4053880692751764
305041133,1489,597,2010,4096,0.363525390625,0.145751953125,0.49072265625
305041134,3395,721,2577,6698,0.5068677217079726,0.10764407285756943,0.38474171394446105
305041135,2811,1263,4064,8140,0.34533169533169533,0.15515970515970515,0.49926289926289924
305041136,1495,636,1973,4105,0.364190012180268,0.15493300852618758,0.48063337393422656
305041137,2686,1063,4482,8226,0.3265256503768539,0.12922441040602967,0.5448577680525164
306011138,1983,472,1274,3728,0.5319206008583691,0.12660944206008584,0.3417381974248927
306011139,3911,1122,2625,7656,0.510841170323929,0.14655172413793102,0.34286833855799376
306011140,1073,411,1074,2555,0.41996086105675146,0.16086105675146772,0.4203522504892368
306011141,4387,1092,2877,8355,0.5250748055056852,0.13070017953321364,0.3443447037701975
306011142,4327,1566,3828,9722,0.4450730302406912,0.1610779674963999,0.39374614276897757
306011143,1412,718,2128,4258,0.33161108501643966,0.16862376702677312,0.4997651479567872
306021144,2251,830,2043,5124,0.43930523028883683,0.16198282591725216,0.398711943793911
306021145,1941,917,3975,6829,0.28422902328305755,0.1342802752965295,0.5820764387172354
306021146,2710,740,2521,5965,0.4543168482816429,0.12405699916177704,0.42263202011735124
306021147,2986,1048,2967,6999,0.42663237605372195,0.14973567652521788,0.4239177025289327
306021148,2781,769,2261,5822,0.47767090346959806,0.13208519409137753,0.38835451734799037
306021149,3075,876,2805,6747,0.45575811471765226,0.1298354824366385,0.4157403290351267
306021150,0,0,0,0,0.0,0.0,0.0
306021151,933,548,2407,3887,0.24003087213789556,0.14098276305634166,0.619243632621559
306021152,992,476,2091,3564,0.2783389450056117,0.1335578002244669,0.5867003367003367
306021153,2812,817,2113,5745,0.4894691035683203,0.1422106179286336,0.3677980852915579
306021154,1165,622,2487,4268,0.27296157450796626,0.1457357075913777,0.5827085285848173
306021155,1106,522,1394,3021,0.3661039390930156,0.1727904667328699,0.4614366103939093
306021156,2401,827,2570,5797,0.41417974814559255,0.14265999654993963,0.4433327583232707
306021157,1081,449,1688,3215,0.3362363919129082,0.13965785381026438,0.5250388802488336
306031158,1541,368,1102,3013,0.5114503816793893,0.12213740458015267,0.3657484234981746
306031159,2723,676,2890,6295,0.43256552819698174,0.1073868149324861,0.45909451945988883
306031160,2807,795,2014,5616,0.4998219373219373,0.14155982905982906,0.35861823361823364
306031161,3490,981,2909,7381,0.4728356591247798,0.13290881994309714,0.39412003793523914
306031162,0,0,0,0,0.0,0.0,0.0
306031163,264,277,1059,1600,0.165,0.173125,0.661875
306041164,1788,701,1808,4302,0.41562064156206413,0.16294746629474663,0.4202696420269642
306041165,1323,627,1320,3280,0.4033536585365854,0.19115853658536586,0.4024390243902439
306051166,3649,829,3117,7599,0.4801947624687459,0.1090933017502303,0.4101855507303593
306051167,1520,533,1639,3689,0.4120357820547574,0.14448359989156953,0.44429384657088644
306051168,1287,573,1254,3112,0.413560411311054,0.18412596401028278,0.40295629820051415
306051169,3189,718,2087,5993,0.532120807608877,0.1198064408476556,0.3482396128816953
306051170,3412,945,3277,7634,0.44694786481529997,0.12378831543096673,0.4292638197537333
307011171,1461,355,1018,2838,0.514799154334038,0.12508809020436928,0.3587033121916843
307011172,2595,625,1806,5022,0.516726403823178,0.12445240939864596,0.35961768219832735
307011173,2082,523,1528,4130,0.5041162227602906,0.12663438256658596,0.3699757869249395
307011174,1532,306,981,2821,0.543069833392414,0.10847217298830202,0.34774902516838
307011175,1295,309,805,2414,0.5364540182270091,0.128003314001657,0.33347141673570835
307011176,1925,680,1680,4283,0.44945131916880693,0.15876721923885126,0.3922484240018678
307011177,2152,455,1222,3824,0.5627615062761506,0.11898535564853556,0.3195606694560669
307011178,1206,279,1012,2501,0.48220711715313874,0.11155537784886045,0.40463814474210313
307021179,3308,539,2161,6006,0.5507825507825508,0.08974358974358974,0.3598068598068598
307021180,2602,544,1966,5110,0.5091976516634051,0.10645792563600782,0.3847358121330724
307021181,1170,244,791,2200,0.5318181818181819,0.11090909090909092,0.35954545454545456
307021182,2140,362,1294,3795,0.5638998682476943,0.09538866930171278,0.3409749670619236
307021183,5655,1267,4323,11254,0.5024880042651502,0.11258219299804514,0.3841300870801493
307031184,1968,339,1174,3476,0.5661680092059839,0.09752589182968929,0.3377445339470656
307031185,1707,260,1038,3008,0.5674867021276596,0.08643617021276596,0.34507978723404253
307031186,1813,324,1211,3342,0.5424895272292041,0.09694793536804308,0.3623578695391981
307031187,1877,364,1603,3850,0.48753246753246754,0.09454545454545454,0.4163636363636364
307031188,2264,484,1386,4143,0.5464639150374125,0.11682355780835144,0.33454018826937004
307031189,5002,1103,4572,10677,0.4684836564578065,0.10330617214573382,0.42821017139645967
308011190,1890,718,1685,4298,0.43973941368078173,0.1670544439274081,0.39204281060958585
308011191,2739,590,1595,4919,0.5568204919699126,0.11994307786135393,0.3242528969302704
308011192,4107,1216,2768,8087,0.5078521083219982,0.15036478298503772,0.34227772968962533
308031205,1626,657,2526,4807,0.3382567089660911,0.13667568129810692,0.5254836696484294
308031206,719,146,408,1276,0.5634796238244514,0.11442006269592477,0.31974921630094044
308031207,1740,452,1488,3685,0.47218453188602444,0.12265943012211669,0.40379918588873814
308031208,3231,753,2467,6447,0.5011633317822243,0.11679851093531875,0.38265860089964326
308031209,1873,256,896,3025,0.6191735537190083,0.08462809917355373,0.29619834710743803
308031210,3426,1174,2725,7323,0.4678410487505121,0.16031681005052575,0.3721152533114844
308031211,1401,454,1522,3370,0.41572700296735904,0.13471810089020772,0.4516320474777448
308031212,754,234,1120,2103,0.3585354255825012,0.11126961483594865,0.5325725154541132
308031213,3511,718,2702,6932,0.5064916330063474,0.10357761107905367,0.3897864974033468
308031214,1427,447,1735,3610,0.39529085872576175,0.12382271468144045,0.4806094182825485
308031215,2075,546,1880,4505,0.46059933407325193,0.12119866814650389,0.41731409544950054
308031216,1670,535,1941,4148,0.4026036644165863,0.1289778206364513,0.4679363548698168
308031217,639,251,1285,2168,0.29474169741697415,0.11577490774907749,0.5927121771217713
308031218,1308,263,842,2420,0.540495867768595,0.10867768595041322,0.34793388429752065
308031219,1569,359,1009,2940,0.5336734693877551,0.12210884353741497,0.34319727891156465
308031220,1188,181,666,2039,0.5826385483079941,0.08876900441392839,0.32663070132417854
308031221,13,0,3,15,0.8666666666666667,0.0,0.2
308031222,2208,513,2288,5003,0.4413351988806716,0.10253847691385169,0.45732560463721766
308031223,6062,1490,4648,12201,0.4968445209409065,0.12212113761167118,0.38095238095238093
308041528,3227,652,1769,5652,0.5709483368719037,0.11535739561217269,0.31298655343241333
308041529,1928,434,1438,3804,0.5068349106203995,0.11409043112513144,0.37802313354363826
308051530,2142,553,1485,4178,0.5126854954523695,0.13235998085208234,0.35543322163714697
308051531,3553,926,2082,6554,0.5421116875190723,0.141287763198047,0.31766859932865427
308051532,6,0,9,11,0.5454545454545454,0.0,0.8181818181818182
308051533,4248,1515,2986,8745,0.48576329331046314,0.1732418524871355,0.3414522584333905
308051534,1564,561,1880,4004,0.3906093906093906,0.1401098901098901,0.4695304695304695
308051535,4139,1077,2155,7371,0.5615248948582282,0.1461131461131461,0.2923619590286257
308051536,1208,362,935,2507,0.48185081771041083,0.14439569206222577,0.37295572397287596
308051537,0,0,0,0,0.0,0.0,0.0
308051538,1991,649,1316,3964,0.5022704339051464,0.16372351160443996,0.33198789101917253
308051539,1393,413,1479,3281,0.4245656811947577,0.12587625723864676,0.45077720207253885
309011224,2738,723,2380,5847,0.4682743287155806,0.12365315546434069,0.4070463485548144
309011225,2495,884,2938,6317,0.3949659648567358,0.1399398448630679,0.4650941902801963
309011226,5228,1121,4190,10536,0.4962034927866363,0.10639711465451784,0.39768413059984814
309011227,2743,1528,4481,8754,0.31334247201279414,0.1745487777016221,0.5118802832990633
309011228,3972,1125,4063,9154,0.4339086738038016,0.1228970941664846,0.4438496831986017
309011229,1752,796,2518,5064,0.3459715639810427,0.15718799368088468,0.4972353870458136
309021230,1501,545,2230,4279,0.35078289319934564,0.12736620705772378,0.5211498013554569
309021231,3219,1045,3712,7980,0.40338345864661657,0.13095238095238096,0.46516290726817044
309021232,3295,708,2732,6735,0.4892353377876763,0.10512249443207126,0.4056421677802524
309021233,4461,915,3576,8954,0.49821308912218004,0.10218896582532946,0.39937458119276303
309021234,4208,1456,5107,10775,0.39053364269141533,0.1351276102088167,0.4739675174013921
309031235,3811,772,3003,7584,0.5025052742616034,0.10179324894514769,0.3959651898734177
309031236,2317,858,3147,6324,0.366382036685642,0.13567362428842505,0.4976280834914611
309031237,3436,942,3428,7808,0.4400614754098361,0.12064549180327869,0.4390368852459016
309031238,4326,1670,7009,13001,0.33274363510499194,0.1284516575648027,0.5391123759710792
309031239,3971,733,2589,7292,0.5445693911135491,0.10052111903455842,0.3550466264399342
309031240,3765,700,2661,7133,0.527828403196411,0.09813542688910697,0.3730548156455909
309041241,1457,404,1136,3002,0.48534310459693536,0.1345769487008661,0.37841439040639574
309041242,5490,1187,3417,10093,0.5439413454869712,0.1176062617655801,0.33855147131675417
309051243,2768,549,1775,5094,0.5433843737730664,0.10777385159010601,0.3484491558696506
309051244,6906,1337,4568,12814,0.5389417824254722,0.10433900421414079,0.3564850944279694
309051245,3053,539,2003,5592,0.545958512160229,0.09638769670958512,0.35819027181688123
309061246,4293,1118,3741,9157,0.46882166648465656,0.12209238833679152,0.40853991481926394
309061247,3030,799,2319,6148,0.49284320104098894,0.12996096291476902,0.377195836044242
309061248,6518,1798,6589,14911,0.4371269532559855,0.12058212058212059,0.4418885386627322
309061249,6268,1658,4625,12559,0.49908432200015923,0.13201688032486664,0.3682618042837806
309061250,3069,521,2131,5715,0.537007874015748,0.09116360454943132,0.3728783902012249
309071251,3866,1415,3217,8504,0.4546095954844779,0.1663922859830668,0.3782925682031985
309071252,6567,1204,4578,12350,0.5317408906882591,0.09748987854251012,0.37068825910931175
309071253,4730,860,2575,8162,0.5795148247978437,0.10536633178142613,0.3154864003920608
309071254,1404,376,927,2709,0.5182724252491694,0.13879660391288298,0.34219269102990035
309071255,6962,1867,4341,13165,0.5288264337257881,0.14181541967337638,0.32973794151158375
309071256,5615,1377,4148,11147,0.5037229747914237,0.12353099488651655,0.3721180586704943
309071257,2242,1296,2045,5579,0.4018641333572325,0.23229969528589353,0.36655314572504033
309071258,10007,3303,7241,20553,0.48688755899382086,0.1607064662093125,0.3523086654016445
309081259,1764,208,1230,3199,0.5514223194748359,0.06502031884964052,0.38449515473585494
309081260,2008,637,2142,4790,0.41920668058455113,0.13298538622129435,0.4471816283924843
309081261,8470,1616,6874,16955,0.4995576526098496,0.09531111766440578,0.4054261279858449
309081262,4280,1457,5095,10831,0.3951620348998246,0.13452128150678608,0.47040901117163697
309091263,3933,936,3833,8705,0.45180930499712807,0.10752441125789776,0.44032165422171166
309091264,2046,490,2264,4804,0.42589508742714405,0.10199833472106577,0.47127393838467946
309091265,2890,694,2882,6463,0.4471607612563825,0.10738047346433545,0.44592294600030946
309091540,3055,1507,6151,10719,0.28500792984420187,0.14059147308517586,0.5738408433622539
309091541,4624,1434,6572,12629,0.3661414205400269,0.11354818275397893,0.5203895795391559
309101267,3221,548,2384,6156,0.5232293697205977,0.08901884340480831,0.387264457439896
309101268,1645,382,1300,3332,0.49369747899159666,0.11464585834333733,0.39015606242497
309101269,1192,372,1232,2795,0.4264758497316637,0.1330948121645796,0.4407871198568873
309101270,5580,2389,9040,17015,0.32794593006171024,0.1404055245371731,0.5312959153687923
310011271,1448,380,1640,3460,0.4184971098265896,0.10982658959537572,0.47398843930635837
310011272,2546,418,2692,5660,0.44982332155477034,0.07385159010600707,0.4756183745583039
310011273,9928,1934,7956,19820,0.5009081735620585,0.0975782038345106,0.4014127144298688
310011274,4480,905,6826,12213,0.366822238598215,0.07410136739539834,0.558912634078441
310011275,2679,656,2124,5466,0.49012074643249176,0.12001463593121112,0.3885839736553238
310011276,623,199,1043,1862,0.33458646616541354,0.10687432867883996,0.5601503759398496
310021277,4847,800,2928,8576,0.5651819029850746,0.09328358208955224,0.3414179104477612
310021278,1969,383,1400,3747,0.525487056311716,0.10221510541766747,0.37363223912463306
310021279,3,0,0,3,1.0,0.0,0.0
310021280,6462,1647,5440,13555,0.4767244559203246,0.12150497971228329,0.40132792327554406
310021281,4480,1257,3753,9484,0.47237452551665965,0.13253901307465205,0.39571910586250525
310021282,3972,895,3205,8074,0.4919494674263067,0.11084964082239286,0.3969531830567253
310031283,3106,1089,3408,7600,0.4086842105263158,0.14328947368421052,0.44842105263157894
310031284,2409,845,3076,6324,0.38092979127134724,0.133617963314358,0.4864010120177103
310031285,2225,674,1793,4690,0.4744136460554371,0.14371002132196162,0.38230277185501066
310031286,1684,483,2187,4366,0.38570774163994503,0.11062757672927165,0.5009161704076959
310031287,4899,1536,6245,12678,0.38641741599621393,0.12115475627070516,0.49258558132197505
310031288,1801,364,1110,3268,0.5511015911872705,0.11138310893512852,0.33965728274173806
310031289,2311,403,1180,3895,0.5933247753530166,0.10346598202824134,0.3029525032092426
310031290,2576,445,1329,4344,0.5930018416206262,0.1024401473296501,0.305939226519337
310031291,1681,714,2612,5004,0.3359312549960032,0.14268585131894485,0.521982414068745
310031292,1776,626,2095,4496,0.39501779359430605,0.13923487544483987,0.46596975088967973
310031293,4967,1243,4282,10491,0.4734534362787151,0.1184825088170813,0.40815937470212565
310031294,1583,554,1063,3200,0.4946875,0.173125,0.3321875
310031295,614,212,1053,1869,0.328517924023542,0.11342964151952915,0.5634028892455859
310041296,4842,1245,3195,9287,0.5213739636050393,0.13405836114999461,0.3440292882523958
310041297,3111,788,2738,6642,0.46838301716350494,0.11863896416741945,0.41222523336344474
310041298,0,0,0,0,0.0,0.0,0.0
310041299,2511,706,2546,5761,0.435861829543482,0.12254816872070821,0.4419371636868599
310041300,2563,933,3546,7047,0.36370086561657444,0.13239676458067262,0.5031928480204342
310041301,0,0,0,0,0.0,0.0,0.0
310041302,4761,1983,5521,12268,0.38808281708509945,0.16164003912618194,0.450032605151614
310041303,2250,572,1764,4587,0.49051667756703726,0.12470023980815348,0.38456507521255723
310041304,5023,1646,3440,10108,0.4969331222793827,0.1628413138108429,0.34032449544914917
311011305,4498,1082,4004,9579,0.46956884852281033,0.11295542332184988,0.41799770330932245
311021306,1846,779,3236,5855,0.3152860802732707,0.13304867634500428,0.5526900085397096
311021307,3695,1135,4481,9309,0.396927704372113,0.12192501879901171,0.48136212267697925
311021308,2157,785,2176,5117,0.4215360562829783,0.15341020128981825,0.42524916943521596
311021309,1880,503,1786,4171,0.45073123951090865,0.1205945816350995,0.4281946775353632
311021310,2272,531,1612,4418,0.5142598460842009,0.12019013128112269,0.36487098234495247
311031311,3919,931,3841,8694,0.45077064642282033,0.107085346215781,0.4417989417989418
311031312,2045,684,2273,5003,0.40875474715170895,0.13671796921846893,0.4543274035578653
311031313,1682,493,1440,3612,0.46566998892580286,0.13648947951273532,0.39867109634551495
311031314,2960,1203,3535,7694,0.38471536262022354,0.15635560176761112,0.4594489212373278
311031315,0,0,0,0,0.0,0.0,0.0
311031316,2723,723,2401,5852,0.465311004784689,0.12354750512645249,0.4102870813397129
311031317,3506,1206,4237,8947,0.3918631943668269,0.13479378562646696,0.4735665586230021
311031318,1940,320,1226,3483,0.5569910996267585,0.0918748205569911,0.35199540625897213
311031319,5606,1363,4407,11367,0.4931820181226357,0.11990850708190376,0.3877012404328319
311041320,5071,1014,2947,9031,0.561510353227771,0.11227992470379802,0.3263204517772118
311041321,8827,2688,5860,17374,0.508058017727639,0.15471394037066882,0.33728559917117534
311041322,2675,614,1733,5023,0.532550268763687,0.1222377065498706,0.3450129404738204
311051323,3191,1006,3165,7364,0.4333242802824552,0.13661053775122217,0.4297935904399783
311051324,3468,573,2218,6259,0.5540821217446876,0.09154817063428662,0.3543697076210257
311051325,3813,1041,3013,7866,0.484744469870328,0.13234172387490464,0.3830409356725146
311051326,2668,913,3499,7085,0.37657021877205366,0.12886379675370502,0.4938602681721948
311051327,4677,916,3145,8737,0.5353096028385029,0.104841478768456,0.35996337415588875
311051328,2025,588,2490,5107,0.39651458782063836,0.1151360877227335,0.4875660857646368
311061329,2438,538,1863,4840,0.5037190082644628,0.11115702479338843,0.3849173553719008
311061330,2408,783,3723,6912,0.34837962962962965,0.11328125,0.5386284722222222
311061331,1459,369,2428,4257,0.34272962179938926,0.08668076109936575,0.5703547098895936
311061332,6009,1163,4188,11360,0.5289612676056338,0.10237676056338028,0.3686619718309859
311061333,2781,783,3686,7244,0.38390392048591937,0.10808945334069575,0.5088348978464936
311061334,3364,706,2783,6857,0.4905935540323757,0.10296047834329881,0.4058626221379612
311061335,2479,349,1689,4522,0.5482087571870854,0.0771782397169394,0.37350729765590446
311061336,2961,783,4752,8502,0.3482709950599859,0.09209597741707834,0.5589273112208892
312011337,2670,815,2651,6133,0.4353497472688733,0.13288765693787705,0.4322517528126529
312011338,2217,789,1403,4406,0.5031774852473899,0.1790739900136178,0.31842941443486156
312011339,1250,275,704,2224,0.5620503597122302,0.12365107913669064,0.31654676258992803
312011340,1143,306,770,2218,0.5153291253381425,0.13796212804328223,0.34715960324616774
312011341,2475,896,1488,4866,0.5086313193588162,0.18413481298808057,0.30579531442663377
312021342,4689,1375,4082,10152,0.46187943262411346,0.13544129235618596,0.4020882584712372
312021343,1053,281,1030,2368,0.44467905405405406,0.11866554054054054,0.43496621621621623
312021344,3762,1363,2610,7736,0.48629782833505686,0.17618924508790074,0.3373836608066184
312021345,11,0,0,8,1.375,0.0,0.0
312021346,758,284,1269,2314,0.32757130509939497,0.12273120138288678,0.5484010371650822
312021347,169,48,130,342,0.49415204678362573,0.14035087719298245,0.38011695906432746
312021348,4182,729,2450,7369,0.567512552585154,0.09892794137603474,0.3324738770525173
312021349,1673,508,1984,4166,0.4015842534805569,0.12193951032165147,0.47623619779164666
312021350,1666,518,1195,3379,0.493045279668541,0.1532997928381178,0.3536549274933412
312021351,2855,670,1701,5226,0.5463069269039418,0.1282051282051282,0.32548794489092997
312021352,3924,1093,2734,7749,0.5063879210220673,0.14105045812362885,0.3528197186733772
312021353,3208,586,1841,5642,0.5685926976249557,0.10386387805742645,0.326302729528536
312021354,1800,581,1303,3680,0.4891304347826087,0.1578804347826087,0.35407608695652176
312021355,1014,315,1006,2342,0.43296327924850553,0.1345004269854825,0.4295473953885568
312021356,1957,634,2282,4874,0.4015182601559294,0.1300779647107099,0.46819860484201886
312021357,3222,687,1835,5745,0.5608355091383812,0.1195822454308094,0.31940818102698
312021358,1849,447,1729,4020,0.4599502487562189,0.11119402985074626,0.4300995024875622
312031359,2778,1258,2709,6745,0.4118606375092661,0.1865085248332098,0.4016308376575241
312031360,0,0,0,0,0.0,0.0,0.0
312031361,2854,723,2028,5608,0.5089158345221113,0.12892296718972895,0.3616262482168331
313011362,5818,1168,4057,11045,0.5267541874151199,0.10574920778632865,0.36731552738795836
313011363,7527,1219,5662,14409,0.522381844680408,0.08459990283850372,0.39294885141231173
313021364,1737,303,927,2963,0.5862301721228484,0.10226122173472832,0.31285858926763416
313021365,7198,2411,8679,18282,0.3937205994967728,0.13187835028990263,0.4747292418772563
313021366,5290,2042,6422,13749,0.3847552549276311,0.1485198923558077,0.4670885155284021
313021367,1553,308,1029,2880,0.5392361111111111,0.10694444444444444,0.3572916666666667
313021368,2325,993,2604,5918,0.3928692125718148,0.16779317336938154,0.4400135180804326
313021369,1564,266,940,2776,0.5634005763688761,0.09582132564841499,0.33861671469740634
313031370,1905,442,1460,3804,0.500788643533123,0.11619348054679285,0.38380651945320715
313031371,2535,584,1687,4814,0.5265891150810137,0.12131283755712505,0.3504362276692979
313041372,5014,1175,3949,10131,0.4949165926364623,0.11598065343993683,0.38979370249728557
313041373,6625,1966,7207,15794,0.41946308724832215,0.12447764974040774,0.45631252374319364
313041374,2116,355,1212,3681,0.5748437924477044,0.09644118446074436,0.3292583537082315
313041375,6859,1520,4238,12617,0.5436316081477371,0.12047237853689467,0.33589601331536817
313041376,1251,214,739,2208,0.5665760869565217,0.09692028985507246,0.33469202898550726
313051377,2553,693,2843,6095,0.4188679245283019,0.11369975389663659,0.466447908121411
313051378,3504,1043,4405,8950,0.39150837988826814,0.11653631284916201,0.4921787709497207
313051379,2990,806,3896,7698,0.3884125746947259,0.10470252013510002,0.5061054819433619
313051380,5313,1324,5505,12139,0.43768020430018945,0.10906993986325068,0.453496993162534
313051542,4544,912,3692,9151,0.4965577532510108,0.09966123920882963,0.4034531745164463
314011382,6650,904,4196,11758,0.565572376254465,0.07688382377955434,0.3568634121449226
314011383,7674,1548,4153,13375,0.5737570093457944,0.11573831775700935,0.31050467289719624
314011384,3678,545,1734,5961,0.6170105686965274,0.09142761281664151,0.29089079013588326
314011385,3442,486,1737,5668,0.6072688779110798,0.08574453069865914,0.3064573041637262
314011386,9389,1842,5810,17042,0.550932989085788,0.10808590541016312,0.3409224269451942
314011387,5204,720,2505,8425,0.6176854599406528,0.08545994065281899,0.2973293768545994
314021388,7089,2484,7272,16843,0.4208870153773081,0.1474796651427893,0.431752063171644
314021389,6100,1833,4177,12107,0.5038407532832245,0.15140001651936896,0.34500702073180806
314021390,10713,2642,6685,20038,0.5346341950294441,0.13184948597664436,0.33361612935422696
314031391,3481,886,2929,7288,0.4776344676180022,0.12156970362239297,0.40189352360043906
314031392,1803,578,2000,4383,0.4113620807665982,0.1318731462468629,0.4563084645220169
314031393,3258,716,2245,6221,0.5237100144671275,0.11509403632856453,0.36087445748271985
314031394,3862,1064,4149,9070,0.42579933847850054,0.11730981256890849,0.4574421168687982
315011395,66,234,507,811,0.08138101109741061,0.2885326757090012,0.625154130702836
315011396,1027,1157,2374,4556,0.22541703248463565,0.25395083406496927,0.5210711150131695
315011397,305,106,279,689,0.4426705370101596,0.15384615384615385,0.40493468795355586
315011398,100,425,612,1142,0.08756567425569177,0.37215411558669004,0.5359019264448336
315011399,304,435,851,1585,0.19179810725552052,0.2744479495268139,0.5369085173501578
315011400,1668,445,1344,3454,0.4829183555298205,0.1288361320208454,0.38911407064273307
315011401,497,425,1154,2072,0.23986486486486486,0.20511583011583012,0.556949806949807
315011402,515,644,1312,2472,0.20833333333333334,0.2605177993527508,0.5307443365695793
315011403,1113,482,676,2275,0.48923076923076925,0.21186813186813186,0.29714285714285715
315021404,649,811,1446,2908,0.22317744154057773,0.27888583218707014,0.4972489683631362
315021405,4711,2148,4655,11510,0.4092962641181581,0.18662033014769766,0.4044309296264118
315021406,718,325,806,1852,0.3876889848812095,0.17548596112311016,0.4352051835853132
315021407,1014,267,765,2044,0.49608610567514677,0.13062622309197652,0.37426614481409004
315031408,1733,372,1120,3227,0.5370312984195847,0.11527734738146886,0.3470715835140998
315031409,1366,402,1102,2864,0.47695530726256985,0.1403631284916201,0.38477653631284914
315031410,557,214,581,1351,0.41228719467061437,0.15840118430792005,0.43005181347150256
315031411,773,265,805,1845,0.41897018970189703,0.14363143631436315,0.4363143631436314
315031412,1130,300,958,2392,0.47240802675585286,0.1254180602006689,0.4005016722408027
316011413,6674,1112,4551,12340,0.5408427876823338,0.09011345218800648,0.3688006482982172
316011414,6518,1142,4256,11916,0.5469956361195032,0.09583752937227258,0.35716683450822423
316011415,3798,948,3099,7842,0.4843152257077276,0.12088752869166029,0.3951798010711553
316011416,3264,643,2837,6744,0.48398576512455516,0.09534400948991696,0.4206702253855279
316021417,3724,748,2819,7297,0.5103467178292449,0.10250787995066465,0.38632314649856103
316021418,2373,522,1961,4854,0.4888751545117429,0.10754017305315204,0.403996703749485
316021419,1954,490,2418,4864,0.4017269736842105,0.10074013157894737,0.49712171052631576
316021420,7485,1588,5202,14275,0.5243432574430823,0.11124343257443083,0.3644133099824869
316021421,5268,788,3019,9071,0.5807518465439312,0.08687024583838607,0.3328188733325984
316021422,2785,560,2479,5823,0.4782758028507642,0.09617035892151812,0.4257255710115061
316021423,3471,780,2693,6943,0.49992798502088437,0.11234336742042345,0.3878726775169235
316021424,2750,734,2214,5689,0.48338899630866583,0.1290209175602039,0.38917208648268586
316031425,4788,1344,4105,10238,0.4676694666927134,0.13127563977339324,0.400957218206681
316031426,3970,950,3178,8104,0.4898815399802567,0.11722606120434353,0.39215202369200397
316031427,5769,1823,6827,14416,0.4001803551609323,0.12645671476137624,0.47357103218645946
316031428,3428,1021,3982,8432,0.40654648956356737,0.12108633776091082,0.47224857685009486
316051434,1689,399,1177,3265,0.5173047473200613,0.1222052067381317,0.36049004594180706
316051435,3513,656,2435,6611,0.5313870821358342,0.09922855846316744,0.36832551807593406
316051437,2167,620,1948,4741,0.45707656612529,0.1307740982914997,0.41088377979329255
316051438,3692,773,3175,7647,0.4828037138747221,0.10108539296456126,0.4151955015038577
316051543,1373,349,1028,2755,0.4983666061705989,0.1266787658802178,0.37313974591651544
316051544,2690,592,1263,4544,0.5919894366197183,0.13028169014084506,0.2779489436619718
316061439,2868,722,2229,5820,0.4927835051546392,0.12405498281786942,0.3829896907216495
316061440,3436,689,2372,6498,0.5287780855647891,0.10603262542320714,0.36503539550630965
