sa2_maincode_2016,tot_p_p,age_20_24_yr_p,age_25_34_yr_p,age_35_44_yr_p,age_45_54_yr_p,age_55_64_yr_p,age_65_74_yr_p,age_75_84_yr_p,age_85ov_p,indigenous_p_tot_p,birthplace_australia_p,lang_spoken_home_eng_only_p,high_yr_schl_comp_yr_12_eq_p,age_20_24_percent,age_25_34_percent,age_35_44_percent,age_45_54_percent,age_55_64_percent,age_65_74_percent,age_75_84_percent,age_85ov_percent,indigenous_percent,birthplace_australia_percent,lang_eng_only_percent,high_yr_12_comp_percent
213021341,12689,591,1664,1975,1800,1547,1272,831,373,62,8280,9362,5697,0.04657577429269446,0.13113720545354243,0.15564662305934274,0.14185515013003389,0.12191662069509024,0.10024430609189061,0.06548979431003231,0.02939553944361258,0.004886121837812278,0.6525336905981559,0.737804397509654,0.44897155016155726
213021342,19160,1265,3104,2567,2757,2485,1619,799,322,126,11336,11423,8109,0.06602296450939457,0.16200417536534448,0.13397703549060544,0.14389352818371606,0.1296972860125261,0.08449895615866389,0.04170146137787056,0.016805845511482256,0.006576200417536535,0.5916492693110648,0.5961899791231733,0.42322546972860126
213021343,14002,797,2355,2024,1510,1221,1122,1227,532,58,7610,6469,5633,0.05692043993715184,0.16819025853449507,0.14455077846021996,0.10784173689472933,0.0872018283102414,0.0801314097986002,0.08763033852306813,0.03799457220397086,0.004142265390658477,0.543493786601914,0.46200542779602916,0.4022996714755035
213021344,17578,900,2656,3399,2543,1815,949,562,321,72,12611,13468,9105,0.05120036409147798,0.15109796336329503,0.19336670838548184,0.14466947320514278,0.1032540675844806,0.05398793946979179,0.03197178291045625,0.01826146319262715,0.004096029127318239,0.7174308795084765,0.7661850039822505,0.5179770167254523
213021345,5124,328,712,824,797,586,283,123,32,35,3051,2996,2226,0.06401249024199844,0.13895394223263074,0.16081186572989853,0.1555425448868072,0.11436377829820453,0.05523028883684621,0.024004683840749413,0.00624512099921936,0.006830601092896175,0.5954332552693209,0.5846994535519126,0.4344262295081967
213021346,15453,831,1398,2023,2725,2183,1343,630,330,76,11263,12377,7935,0.053775965831877305,0.0904678703164434,0.13091309130913092,0.17634116352811752,0.1412670678832589,0.08690869086908691,0.040768782760629,0.021355076684139003,0.0049181388727108,0.728855238465023,0.8009448003623891,0.5134925257231605
213031347,18230,1813,4024,2683,2031,1721,985,581,268,75,7464,5768,8974,0.09945145364783324,0.22073505211190345,0.1471749862863412,0.11140976412506857,0.09440482720789907,0.054031815688425675,0.03187054306088864,0.014701042238069117,0.004114097641250686,0.40943499725726823,0.3164015359297861,0.4922654964344487
213031348,16345,1950,4870,2577,1552,1294,751,524,341,102,7144,7310,9925,0.11930253900275313,0.2979504435607219,0.15766289385133067,0.09495258488834506,0.07916794126644233,0.045946772713368,0.032058733557662894,0.020862649128173753,0.0062404405016824715,0.43707555827470174,0.4472315692872438,0.6072193331293974
213031349,12216,1263,2814,1881,1565,1232,629,260,130,44,6105,5501,7198,0.10338899803536346,0.23035363457760313,0.15397838899803537,0.12811067452521283,0.1008513425016372,0.0514898493778651,0.021283562540929928,0.010641781270464964,0.003601833660772757,0.49975442043222,0.4503110674525213,0.5892272429600524
213031350,9235,549,1931,1909,1261,718,397,301,163,62,5975,6381,5284,0.05944775311315647,0.20909583107742286,0.2067135896047645,0.13654574986464538,0.07774769897130482,0.04298863021115322,0.03259339469409854,0.01765024363833243,0.006713589604764483,0.6469951272333514,0.6909583107742284,0.5721710882512182
213031351,11457,891,2689,2042,1375,999,560,354,165,72,6252,6318,6273,0.07776904948939513,0.2347036746094091,0.17823164877367548,0.12001396526141224,0.08719560094265515,0.04887841494282971,0.030898140874574497,0.014401675831369469,0.006284367635506678,0.5456925896831631,0.5514532600157109,0.5475255302435192
213031352,14798,785,2678,2966,2115,1278,706,567,315,71,10192,10763,8056,0.05304770914988512,0.18097040140559534,0.20043249087714557,0.14292471955669686,0.08636302203000405,0.04770914988511961,0.038315988647114475,0.02128666035950804,0.004797945668333558,0.6887417218543046,0.727328017299635,0.5443978916069739
213041353,20345,1208,2530,2787,2802,2377,1903,795,333,264,16487,17941,6804,0.05937576800196608,0.12435487834848857,0.1369869746866552,0.13772425657409684,0.11683460309658393,0.09353649545342836,0.03907594003440649,0.016367657901204227,0.01297616121897272,0.8103710985500123,0.8818382895060212,0.3344310641435242
213041355,20216,1354,3325,3475,2819,1735,883,265,50,70,12845,11771,8929,0.06697665215670756,0.16447368421052633,0.17189354966363277,0.13944400474871388,0.08582311040759794,0.0436782746339533,0.01310842896715473,0.002473288484368817,0.0034626038781163434,0.635387811634349,0.5822615749901069,0.4416798575385833
213041356,18906,1286,2752,2463,2416,2287,1714,605,196,329,13258,14196,5632,0.06802073415846821,0.14556225536866604,0.13027610282450017,0.12779011953877076,0.12096688881836454,0.09065905003702528,0.03200042314609119,0.010367079234105575,0.017401883000105787,0.7012588596212842,0.7508727388130753,0.29789484819633977
213041357,23437,1479,3938,3495,2601,2398,1660,616,268,298,15785,16825,7716,0.06310534624738662,0.16802491786491444,0.14912318129453428,0.11097836753850748,0.10231684942612108,0.07082817766779025,0.026283227375517346,0.011434910611426378,0.012714937918675598,0.673507701497632,0.7178819814822717,0.3292230234244997
213041358,17551,1197,2872,2606,2000,1794,1051,316,72,291,12194,12933,5758,0.06820124209446755,0.1636373995783716,0.14848156800182324,0.11395362087630334,0.1022163979260441,0.05988262777049741,0.018004672098455927,0.00410233035154692,0.016580251837502138,0.6947752264828215,0.7368810893966156,0.32807247450287735
213041359,3040,306,691,571,442,307,213,61,10,129,1955,1156,495,0.1006578947368421,0.22730263157894737,0.18782894736842104,0.14539473684210527,0.10098684210526315,0.0700657894736842,0.02006578947368421,0.003289473684210526,0.04243421052631579,0.6430921052631579,0.38026315789473686,0.16282894736842105
213041360,19224,999,2677,4068,2229,1178,696,328,74,29,11648,9514,8536,0.05196629213483146,0.13925301706200582,0.21161048689138576,0.11594881398252185,0.061277569704535996,0.03620474406991261,0.01706200582605077,0.0038493549729504786,0.0015085310029130253,0.6059092800665834,0.4949022055763629,0.4440282979608822
213041461,4751,311,568,691,663,500,313,225,152,28,2414,2200,2028,0.06545990317827825,0.11955377815196801,0.14544306461797515,0.13954956851189224,0.10524100189433803,0.0658808671858556,0.04735845085245211,0.03199326457587876,0.00589349610608293,0.5081035571458641,0.4630604083350873,0.42685750368343506
213041462,6072,349,1015,1268,650,359,161,45,12,10,3013,2271,2837,0.05747694334650856,0.1671607378129117,0.2088274044795784,0.10704874835309618,0.05912384716732543,0.026515151515151516,0.007411067193675889,0.001976284584980237,0.0016469038208168643,0.4962121212121212,0.3740118577075099,0.4672266139657444
213041463,19900,1133,2686,3934,2734,1579,818,320,42,66,11133,10210,9150,0.05693467336683417,0.1349748743718593,0.19768844221105528,0.13738693467336682,0.0793467336683417,0.041105527638190954,0.016080402010050253,0.0021105527638190956,0.0033165829145728643,0.5594472361809045,0.5130653266331658,0.45979899497487436
213051361,19224,1529,2741,2470,3061,2391,1196,433,132,153,11804,11940,7607,0.07953599667082813,0.14258218893050353,0.12848522679983354,0.15922804827299208,0.12437578027465668,0.06221389929255098,0.022523928422804828,0.00686641697877653,0.007958801498127341,0.6140241364960466,0.6210986267166042,0.3957032875572201
213051362,19477,1431,2930,2521,2445,2410,1839,660,193,174,10969,11463,7713,0.07347127381013503,0.15043384504800533,0.12943471787236227,0.1255326795707758,0.12373568824767675,0.0944190583765467,0.03388612209272475,0.00990912358166042,0.008933614006263798,0.5631770806592391,0.5885403296195513,0.39600554500179697
