sa2_maincode_2016,buddhism_p,christianity_anglican_p,christianity_baptist_p,christianity_catholic_p,christianity_eastrn_orthdox_p,christianity_uniting_church_p,christianity_tot_p,hinduism_p,islam_p,judaism_p,other_religions_tot_p,sb_osb_nra_tot_p,tot_p,buddhism_percent,christianity_anglican_percent,christianity_baptist_percent,christianity_catholic_percent,christianity_eastrn_orthdox_percent,christianity_uniting_church_percent,christianity_tot_percent,hinduism_percent,islam_percent,judaism_percent,other_religions_percent,no_religion_percent
505021089,228,3366,231,5196,383,658,11305,143,69,45,110,6786,20304,0.011229314420803783,0.16578014184397163,0.011377068557919623,0.2559101654846336,0.01886327817178881,0.032407407407407406,0.5567868400315209,0.00704294720252167,0.0033983451536643027,0.002216312056737589,0.005417651694247439,0.3342198581560284
505021090,805,1088,256,4097,654,143,7852,844,1359,42,513,4444,17770,0.04530106921778278,0.061226786719189644,0.014406302757456387,0.2305571187394485,0.03680360157568936,0.008047270680922904,0.4418683173888576,0.04749577940348903,0.07647720877884075,0.0023635340461451884,0.02886888013505909,0.25008441193021946
505021091,0,0,0,0,3,0,3,0,0,0,0,3,8,0.0,0.0,0.0,0.0,0.375,0.0,0.375,0.0,0.0,0.0,0.0,0.375
505021092,212,1883,136,3468,140,281,6865,71,78,47,71,6250,15421,0.013747487192789053,0.12210621879255561,0.008819142727449582,0.22488813954996434,0.009078529278256923,0.01822190519421568,0.4451721678230984,0.004604111276830297,0.005058037740743143,0.0030477919719862526,0.004604111276830297,0.4052914856364698
505021093,419,903,152,4871,801,188,7805,736,299,26,161,3163,13748,0.030477160314227526,0.06568228105906314,0.011056153622345069,0.3543060808844923,0.05826302007564737,0.013674716322374164,0.5677189409368636,0.05353505964503928,0.021748617980797205,0.0018911841722432355,0.011710794297352342,0.23006982833866743
505021094,77,1231,76,1879,87,234,3952,10,34,31,26,2753,7524,0.01023391812865497,0.16360978203083465,0.010101010101010102,0.24973418394471025,0.011562998405103669,0.03110047846889952,0.5252525252525253,0.0013290802764486975,0.004518872939925572,0.004120148856990962,0.0034556087187666137,0.36589580010632644
505021095,421,846,121,3283,360,147,5620,609,375,28,231,3460,11895,0.03539302227826818,0.07112232030264817,0.010172341319882304,0.27599831862126945,0.03026481715006305,0.01235813366960908,0.4724674232870954,0.05119798234552333,0.031525851197982346,0.002353930222782682,0.019419924337957126,0.29087852038671713
505021096,264,2297,137,3583,226,454,7733,307,133,31,60,4432,13952,0.018922018348623854,0.16463589449541285,0.009819380733944954,0.2568090596330275,0.016198394495412844,0.0325401376146789,0.5542574541284404,0.02200401376146789,0.009532683486238532,0.0022219036697247708,0.0043004587155963305,0.3176605504587156
505021097,395,1492,161,4210,639,328,7840,257,270,1021,143,4183,15714,0.02513682066946672,0.09494718085783378,0.01024564082983327,0.26791396207203766,0.04066437571592211,0.020873106783759705,0.4989181621484027,0.016354842815323914,0.01718213058419244,0.0649739086165203,0.009100165457553773,0.2661957490136184
505031098,836,1177,534,2758,400,163,6209,119,982,3,85,2762,11975,0.06981210855949896,0.09828810020876827,0.044592901878914404,0.23031315240083508,0.033402922755741124,0.01361169102296451,0.5184968684759916,0.009937369519832985,0.08200417536534446,0.00025052192066805847,0.007098121085594989,0.23064718162839248
505031099,283,3740,455,4349,105,317,11590,188,287,20,158,8246,23439,0.01207389393745467,0.15956312129357053,0.019412090959511925,0.1855454584239942,0.004479713298348906,0.01352446776739622,0.49447502026536966,0.008020820000853279,0.012244549682153676,0.0008532787234950297,0.0067409019156107345,0.35180681769700073
505031100,196,2510,362,3341,106,271,8332,357,282,7,234,5938,16616,0.011795859412614348,0.15105922002888783,0.021786230139624458,0.20107125662012518,0.006379393355801637,0.01630958112662494,0.5014443909484834,0.02148531535869042,0.016971593644679827,0.00042128069330765527,0.014082811747713048,0.35736639383726526
505031101,260,1570,251,2481,86,156,5866,224,350,12,184,4795,12971,0.020044715133759924,0.12103924138462724,0.019350859609899004,0.19127283941099377,0.006630175005782129,0.012026829080255956,0.45223961144090663,0.017269293038316244,0.026983270372369132,0.0009251406984812274,0.014185490710045486,0.3696708041014571
505031102,571,853,450,1913,189,74,4401,54,575,4,80,2305,8759,0.0651900901929444,0.09738554629523918,0.05137572782281082,0.21840392738897135,0.021577805685580546,0.008448453019751114,0.5024546181070898,0.006165087338737299,0.06564676332914716,0.0004566731362027629,0.009133462724055257,0.2631578947368421
505031103,981,2553,454,6150,946,414,13760,1396,1167,37,246,6000,25406,0.038612926080453434,0.10048807368338188,0.017869794536723608,0.2420688026450445,0.037235298748327164,0.016295363300007873,0.5416043454302133,0.0549476501613792,0.04593403133118161,0.0014563488939620562,0.00968275210580178,0.23616468550736047
505031104,853,962,221,2489,529,131,5482,67,445,8,60,2830,10592,0.08053247734138973,0.09082326283987915,0.020864803625377643,0.23498867069486404,0.04994335347432024,0.012367824773413897,0.5175604229607251,0.006325528700906345,0.04201283987915408,0.0007552870090634441,0.0056646525679758305,0.26718277945619334
505031105,174,4037,463,3650,135,282,10393,65,90,24,74,6394,18775,0.009267643142476698,0.21501997336884154,0.024660452729693742,0.19440745672436752,0.007190412782956059,0.015019973368841545,0.5535552596537949,0.0034620505992010654,0.004793608521970706,0.0012782956058588549,0.003941411451398136,0.34055925432756323
505031106,0,0,0,3,0,0,3,0,0,0,0,3,7,0.0,0.0,0.0,0.42857142857142855,0.0,0.0,0.42857142857142855,0.0,0.0,0.0,0.0,0.42857142857142855
505031107,138,2249,269,2812,91,265,6985,300,125,7,233,4555,13260,0.010407239819004524,0.1696078431372549,0.02028657616892911,0.21206636500754147,0.006862745098039216,0.01998491704374057,0.5267722473604827,0.02262443438914027,0.00942684766214178,0.0005279034690799396,0.017571644042232278,0.34351432880844646
505031108,491,3733,487,5900,301,517,13541,493,259,15,205,8588,25622,0.019163219108578565,0.14569510576848022,0.019007103270626807,0.2302708609788463,0.011747716805869956,0.020177972055265007,0.5284911404261963,0.019241277027554446,0.010108500507376474,0.0005854343923191007,0.008000936695027711,0.33518070408242917
505031255,60,1189,156,1430,31,82,3723,87,54,3,49,3088,7945,0.007551919446192574,0.14965387035871616,0.019634990560100693,0.17998741346758967,0.0039018250471994967,0.010320956576463184,0.4685966016362492,0.010950283196979231,0.0067967275015733165,0.0003775959723096287,0.006167400881057269,0.3886721208307111
505031256,31,102,12,158,16,5,386,0,0,0,0,215,730,0.04246575342465753,0.13972602739726028,0.01643835616438356,0.21643835616438356,0.021917808219178082,0.00684931506849315,0.5287671232876713,0.0,0.0,0.0,0.0,0.2945205479452055
505031257,32,587,16,463,11,41,1337,11,4,0,14,1245,2997,0.010677344010677344,0.19586252919586253,0.005338672005338672,0.1544878211544878,0.003670337003670337,0.013680347013680347,0.4461127794461128,0.003670337003670337,0.001334668001334668,0.0,0.004671338004671338,0.41541541541541543
505031258,66,1673,140,1419,33,92,4077,19,16,5,34,3592,8859,0.007450050795800881,0.1888474997178011,0.015803138051698837,0.16017609210971892,0.0037250253979004403,0.010384919291116379,0.46020995597697256,0.0021447115927305566,0.0018060729201941528,0.0005643977875606727,0.0038379049554125746,0.40546337058358733
506011110,260,2509,487,3025,64,273,9048,382,321,14,206,6597,19045,0.013651877133105802,0.13174061433447098,0.025571016014702023,0.15883433972171174,0.003360462063533736,0.014334470989761093,0.4750853242320819,0.020057757941716985,0.016854817537411394,0.0007351010763980047,0.010816487266999212,0.34639012864268837
506011111,0,0,0,0,0,0,0,0,0,0,0,10,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666
506011112,109,895,196,788,14,104,2689,81,133,8,64,1984,5532,0.01970354302241504,0.16178597252349963,0.035430224150397684,0.14244396240057844,0.0025307302964569776,0.018799710773680405,0.48608098336948663,0.014642082429501085,0.024041937816341286,0.0014461315979754157,0.011569052783803326,0.3586406362979031
506011113,749,1849,523,3703,77,229,9049,1409,573,3,781,5505,19259,0.03889090814684044,0.09600706163352199,0.027156134794122228,0.1922737421465289,0.003998130744067708,0.011890544680409159,0.4698582480918012,0.07316060023884936,0.02975232358897139,0.00015577132769094968,0.040552468975543904,0.28584038631289266
506011114,161,1668,224,1729,23,149,4983,187,208,4,99,3599,10480,0.015362595419847329,0.15916030534351144,0.021374045801526718,0.16498091603053436,0.0021946564885496184,0.014217557251908397,0.4754770992366412,0.01784351145038168,0.01984732824427481,0.0003816793893129771,0.009446564885496183,0.34341603053435116
506011115,76,1585,178,1363,30,120,4460,22,41,0,45,2601,7954,0.009554940910233845,0.1992708071410611,0.022378677395021373,0.17136032185064118,0.0037716872014080965,0.015086748805632386,0.5607241639426703,0.0027659039476992707,0.005154639175257732,0.0,0.005657530802112145,0.327005280362082
506011116,86,1262,108,1282,13,166,3504,13,15,5,29,2825,7033,0.012228067680932746,0.1794397838760131,0.01535617801791554,0.18228352054599745,0.0018484288354898336,0.023603014360870183,0.4982226645812598,0.0018484288354898336,0.00213280250248827,0.0007109341674960899,0.004123418171477321,0.4016778046352908
506011117,187,1323,295,1722,21,124,4892,306,267,3,168,3545,10270,0.018208373904576435,0.12882181110029212,0.02872444011684518,0.16767283349561832,0.002044790652385589,0.01207400194741967,0.4763388510223953,0.02979552093476144,0.02599805258033106,0.00029211295034079843,0.016358325219084712,0.34518013631937683
506021118,447,1611,147,3558,94,242,6826,275,708,6,162,4049,14321,0.031212904126806787,0.1124921444033238,0.010264646323580755,0.24844633754626075,0.006563787445010823,0.016898261294602333,0.476642692549403,0.019202569652957194,0.04943788841561343,0.0004189651560645206,0.011312059213742056,0.2827316528175407
506021119,473,1469,145,3461,74,320,6650,368,713,4,198,6047,16551,0.028578333635429883,0.08875596640686363,0.008760799951664552,0.20911123194973114,0.004471028940849496,0.019334179203673495,0.4017884115763398,0.02223430608422452,0.043078968038185006,0.00024167724004591867,0.011963023382272975,0.36535556763941757
506021120,0,0,0,5,0,0,4,0,0,0,0,0,4,0.0,0.0,0.0,1.25,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
506021121,0,0,0,0,0,0,0,0,0,0,0,0,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
506021122,853,2340,289,5728,173,376,10778,682,2039,20,337,7216,25321,0.03368745310216816,0.09241341179258324,0.011413451285494253,0.22621539433671656,0.0068322736068875635,0.014849334544449271,0.4256545950001975,0.02693416531732554,0.08052604557481932,0.0007898582204494294,0.013309111014572885,0.2849808459381541
506021123,486,1252,132,3062,120,244,5879,657,518,16,181,5186,14480,0.03356353591160221,0.08646408839779006,0.009116022099447514,0.21146408839779005,0.008287292817679558,0.01685082872928177,0.4060082872928177,0.04537292817679558,0.03577348066298343,0.0011049723756906078,0.0125,0.3581491712707182
506031124,1233,1699,394,3604,75,423,8251,596,1399,13,347,5908,20062,0.06145947562556076,0.08468746884657562,0.019639118731931013,0.17964310637025221,0.003738410926129,0.021084637623367562,0.4112750473532051,0.029707905492971788,0.06973382514205961,0.0006479912271956934,0.01729638121822351,0.2944870900209351
506031125,522,1307,204,2246,48,261,5325,339,251,0,133,2760,9993,0.05223656559591714,0.1307915540878615,0.0204142900030021,0.22475733013109175,0.004803362353647553,0.02611828279795857,0.5328730111077754,0.03392374662263584,0.025117582307615332,0.0,0.013309316521565095,0.27619333533473434
506031126,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
506031127,883,988,257,3978,84,167,6995,1192,2194,4,910,4107,18048,0.04892508865248227,0.05474290780141844,0.014239804964539008,0.2204122340425532,0.004654255319148936,0.009253102836879433,0.3875775709219858,0.06604609929078015,0.12156471631205673,0.00022163120567375886,0.05042109929078014,0.22755984042553193
506031128,751,1708,316,2554,59,328,6425,347,510,9,161,4410,13803,0.05440846192856626,0.12374121567775122,0.02289357386075491,0.18503223936825328,0.004274433094254872,0.02376295008331522,0.4654785191625009,0.025139462435702385,0.0369484894588133,0.0006520321669202348,0.011664130986017533,0.31949576179091504
506031129,865,1650,361,2608,67,373,6618,657,373,16,146,3830,13486,0.06414059024173217,0.12234910277324633,0.026768500667358742,0.19338573335310694,0.004968115082307578,0.027658312323891442,0.4907311285777844,0.04871718819516536,0.027658312323891442,0.0011864155420436007,0.010826041821147858,0.2839982203766869
506031130,0,0,0,4,0,0,4,0,0,0,0,3,19,0.0,0.0,0.0,0.21052631578947367,0.0,0.0,0.21052631578947367,0.0,0.0,0.0,0.0,0.15789473684210525
506031131,1125,1880,392,3432,98,493,8507,1090,606,3,246,5481,18187,0.06185737064936493,0.10337053939627207,0.021553857150712046,0.1887062187276626,0.0053884642876780115,0.027107274426788366,0.46775169076813106,0.059932919118051355,0.03332050365645791,0.00016495298839830648,0.013526145048661132,0.30136910980370596
506041132,964,1688,543,3748,113,254,8374,650,1695,3,483,5192,18873,0.05107825994807397,0.08943994065596354,0.02877126053091718,0.1985905791342129,0.005987389392253484,0.013458379695861814,0.443702643988767,0.034440735442166054,0.08981084088380226,0.00015895724050230488,0.025592115720871087,0.27510199756265563
506041133,1289,2150,373,4332,96,380,9934,1409,1408,3,568,6012,23065,0.0558855408627791,0.09321482766095816,0.016171688705831345,0.18781703880338174,0.004162150444396271,0.01647517884240191,0.4306958595274225,0.061088228918274444,0.06104487318447865,0.00013006720138738348,0.02462605679601127,0.2606546715803165
506041134,388,2796,532,3639,64,350,9446,542,1354,3,312,5997,20285,0.01912743406457974,0.13783583929011584,0.02622627557308356,0.17939364062114863,0.0031550406704461426,0.01725412866650234,0.46566428395366033,0.02671925067784077,0.0667488291841262,0.00014789253142716294,0.015380823268424944,0.2956371703228987
506041135,575,2225,461,3690,38,332,8969,822,1500,9,308,5563,19038,0.030202752389956927,0.11687152011765942,0.02421472843786112,0.1938228805546801,0.001996007984031936,0.017438806597331654,0.4711104107574325,0.043176804286164515,0.0787897888433659,0.0004727387330601954,0.0161781699758378,0.29220506355709636
506041136,329,1657,431,2829,47,191,6617,570,1210,3,273,3375,13650,0.024102564102564103,0.12139194139194139,0.03157509157509158,0.20725274725274725,0.0034432234432234432,0.013992673992673992,0.4847619047619048,0.041758241758241756,0.08864468864468865,0.00021978021978021978,0.02,0.24725274725274726
506041137,971,2879,456,4747,108,475,11238,420,1916,7,307,6642,23153,0.04193840970932493,0.12434673692394074,0.01969507191292705,0.2050274262514577,0.004664622295166933,0.02051569990929901,0.48537986438042585,0.018140197814538073,0.08275385479203559,0.0003023366302423012,0.013259620783483781,0.28687427115276637
506051138,354,2504,394,3751,60,381,9164,616,784,15,156,6027,18661,0.0189700444777879,0.1341835914474037,0.021113552328385403,0.20100744868978082,0.003215261775896254,0.020416912276941215,0.4910776485718879,0.03301002089920154,0.04201275387171106,0.0008038154439740635,0.008359680617330261,0.32297304538877875
506051139,141,1991,189,2599,56,208,6211,66,105,5,65,4460,12308,0.011455963600909978,0.16176470588235295,0.015355866103347417,0.21116347091322718,0.004549886252843679,0.016899577510562237,0.5046311342216444,0.005362365940851478,0.008531036724081897,0.0004062398440038999,0.005281117972050699,0.3623659408514787
506051140,125,2791,233,3323,74,445,8352,27,39,20,57,5040,14889,0.008395459735375109,0.18745382497145543,0.015649136946739202,0.2231849016052119,0.004970112163342064,0.029887836657935388,0.5609510376788233,0.0018134193028410237,0.002619383437437034,0.0013432735576600174,0.0038283296393310496,0.3385049365303244
506051141,93,1833,259,2975,50,369,6818,20,26,10,31,3565,11586,0.008026929052304505,0.15820818228896943,0.022354565855342654,0.25677541860866565,0.004315553253927153,0.03184878301398239,0.5884688417055066,0.0017262213015708614,0.00224408769204212,0.0008631106507854307,0.002675643017434835,0.30769894700500605
506061142,172,2405,276,2612,28,231,7523,303,209,6,361,6213,16112,0.01067527308838133,0.14926762661370407,0.017130089374379345,0.1621151936444886,0.001737835153922542,0.014337140019860974,0.4669190665342602,0.018805858987090366,0.012971698113207548,0.0003723932472691162,0.02240566037735849,0.3856132075471698
506061143,53,1221,167,1053,27,144,3333,10,22,3,30,2361,6351,0.008345142497244528,0.19225318847425601,0.02629507164226106,0.16580066131317903,0.004251299008030231,0.02267359470949457,0.5247992442135097,0.001574555188159345,0.003464021413950559,0.0004723665564478035,0.004723665564478035,0.37175247992442134
506061144,50,945,58,591,8,118,2132,8,0,4,6,1425,4416,0.011322463768115942,0.2139945652173913,0.013134057971014492,0.13383152173913043,0.0018115942028985507,0.026721014492753624,0.48278985507246375,0.0018115942028985507,0.0,0.0009057971014492754,0.001358695652173913,0.3226902173913043
506071145,428,1762,169,2946,155,450,6556,231,352,19,110,4776,14014,0.030540887683744827,0.12573141144569716,0.012059369202226345,0.21021835307549594,0.011060368203225346,0.03211074639646068,0.46781789638932497,0.016483516483516484,0.02511773940345369,0.0013557870700727844,0.007849293563579277,0.3408020550877694
506071146,482,1200,178,3133,76,352,5967,181,488,11,103,3254,11457,0.04207035000436415,0.10473946059177795,0.01553635332111373,0.2734572750283669,0.006633499170812604,0.030723575106921534,0.5208169677926159,0.015798201972593174,0.04259404730732303,0.0009601117220912979,0.008990137034127607,0.28401850397137124
506071147,380,2126,167,3490,248,543,7779,294,318,53,130,5757,16576,0.022924710424710424,0.128257722007722,0.01007480694980695,0.21054536679536678,0.014961389961389961,0.032758204633204634,0.46929295366795365,0.017736486486486486,0.019184362934362934,0.0031973938223938225,0.007842664092664093,0.34730936293436293
507011148,378,2205,356,4114,120,283,8649,433,221,13,159,6535,17533,0.02155934523470028,0.1257628472024183,0.02030456852791878,0.23464324416814009,0.006844236582444533,0.016140991273598356,0.4932983516796897,0.024696287001654025,0.012604802372668682,0.0007414589630981577,0.009068613471739007,0.37272571721895853
507011150,0,3,0,0,0,0,3,0,0,0,0,0,6,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
507011151,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
507011152,70,1084,94,3874,128,135,5833,19,40,4,42,2124,8768,0.007983576642335767,0.12363138686131386,0.01072080291970803,0.44183394160583944,0.014598540145985401,0.015396897810218978,0.6652600364963503,0.002166970802919708,0.004562043795620438,0.0004562043795620438,0.00479014598540146,0.24224452554744524
507011153,139,1004,150,2003,80,102,3935,46,127,13,43,3018,8147,0.017061495028844974,0.1232355468270529,0.01841168528292623,0.2458573708113416,0.009819565484227324,0.012519945992389836,0.4829998772554314,0.005646250153430711,0.015588560206210874,0.00159567939118694,0.0052780164477721865,0.37044310789247575
507011154,202,887,97,2896,102,138,4864,78,122,14,82,3731,10387,0.01944738615577164,0.08539520554539327,0.009338596322325985,0.27881005102532014,0.009819967266775777,0.013285838066814288,0.46827765476075867,0.007509386733416771,0.01174545104457495,0.0013478386444594204,0.007894483488976605,0.3591989987484355
507011155,0,0,0,0,0,0,4,0,0,0,0,3,14,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.21428571428571427
507011158,17,295,10,806,25,30,1286,9,11,0,3,756,2388,0.00711892797319933,0.12353433835845896,0.0041876046901172526,0.33752093802345057,0.010469011725293133,0.01256281407035176,0.5385259631490787,0.0037688442211055275,0.0046063651591289785,0.0,0.001256281407035176,0.3165829145728643
507011159,217,1525,220,2578,92,256,5743,138,155,5,103,4103,11468,0.01892221834670387,0.13297872340425532,0.01918381583536798,0.22479944192535753,0.008022322985699337,0.022322985699337286,0.5007847924659923,0.012033484478549007,0.013515870247645622,0.00043599581444018137,0.008981513777467736,0.3577781653296128
507011160,118,1015,118,4078,176,119,6120,66,68,5,67,2591,10107,0.011675076679529038,0.10042544770950826,0.011675076679529038,0.4034827347383002,0.01741367369150094,0.011774018007321658,0.6055209260908282,0.006530127634312852,0.00672801028989809,0.0004947066389630949,0.006629068962105472,0.2563569803106758
507011161,385,1501,212,3773,136,253,7302,470,234,3,154,5027,14904,0.025831991411701557,0.10071121846484166,0.014224369296833066,0.25315351583467527,0.00912506709608159,0.016975308641975308,0.48993558776167473,0.03153515834675255,0.01570048309178744,0.00020128824476650564,0.010332796564680623,0.3372920021470746
507011163,101,900,106,2379,97,143,4177,42,38,3,54,2364,7479,0.013504479208450328,0.12033694344163658,0.014173017783126086,0.31809065383072604,0.012969648348709721,0.0191202032357267,0.5584971252841289,0.005615724027276374,0.005080893167535767,0.00040112314480545525,0.007220216606498195,0.31608503810669875
507011259,93,876,110,2840,112,143,4770,78,62,3,57,2487,8228,0.011302868254739912,0.10646572678658241,0.013368983957219251,0.3451628585318425,0.013612056392805057,0.017379679144385027,0.5797277588721439,0.009479824987846379,0.007535245503159942,0.00036460865337870687,0.00692756441419543,0.302260573650948
507011260,77,421,65,693,3,59,1493,16,32,3,43,748,2593,0.029695333590435788,0.16236020053991515,0.025067489394523718,0.2672580023139221,0.0011569610489780178,0.022753567296567682,0.5757809487080602,0.006170458927882761,0.012340917855765523,0.0011569610489780178,0.016583108368684922,0.2884689548785191
507021164,80,1001,83,1978,28,185,3620,23,13,12,53,2855,7376,0.010845986984815618,0.13571041214750543,0.011252711496746204,0.26816702819956617,0.003796095444685466,0.025081344902386116,0.4907809110629067,0.0031182212581344904,0.0017624728850325379,0.0016268980477223427,0.007185466377440347,0.3870661605206074
507021165,247,1592,85,2996,103,205,5570,64,63,45,66,6597,14846,0.016637478108581436,0.10723427185773945,0.005725447932102923,0.20180520005388658,0.006937895729489425,0.013808433248012933,0.3751852350801563,0.004310925501818672,0.004243567290852755,0.0030311194934662536,0.004445641923750505,0.4443621177421528
507021166,216,1454,126,3704,128,224,6294,55,90,34,91,6018,14372,0.015029223490119677,0.10116893960478708,0.008767047035903145,0.2577233509602004,0.008906206512663512,0.015585861397161147,0.43793487336487613,0.003826885610910103,0.006262176454216532,0.0023657111049262456,0.0063317561925967155,0.41873086557194544
507021167,0,7,0,4,0,0,4,0,0,0,0,3,15,0.0,0.4666666666666667,0.0,0.26666666666666666,0.0,0.0,0.26666666666666666,0.0,0.0,0.0,0.0,0.2
507031169,213,1433,217,2992,99,195,6610,655,278,3,449,4642,14016,0.015196917808219178,0.10224029680365297,0.01548230593607306,0.2134703196347032,0.007063356164383561,0.013912671232876712,0.4716038812785388,0.04673230593607306,0.01983447488584475,0.00021404109589041095,0.032034817351598174,0.3311929223744292
507031170,80,1085,113,1258,43,111,3554,40,69,4,74,2885,7667,0.010434328942219904,0.14151558627885744,0.014738489630885613,0.164079822616408,0.005608451806443198,0.014477631407330115,0.4635450632581192,0.005217164471109952,0.008999608712664666,0.0005217164471109951,0.00965175427155341,0.37628798747880526
507031172,0,19,0,15,0,0,36,0,0,0,0,21,62,0.0,0.3064516129032258,0.0,0.24193548387096775,0.0,0.0,0.5806451612903226,0.0,0.0,0.0,0.0,0.3387096774193548
507031173,0,0,0,0,0,0,4,0,0,0,0,12,25,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.48
507031174,142,1613,159,2022,89,175,5152,89,105,7,85,3963,10959,0.01295738662286705,0.14718496213158136,0.014508623049548317,0.18450588557350123,0.008121178939684278,0.015968610274660098,0.47011588648599323,0.008121178939684278,0.009581166164796057,0.0006387444109864039,0.007756182133406332,0.36162058581987405
507031261,82,695,99,1168,39,85,2604,186,54,3,67,1788,6184,0.013260025873221216,0.11238680465717982,0.016009055627425616,0.1888745148771022,0.0063065976714100904,0.013745148771021991,0.42108667529107374,0.030077619663648126,0.008732212160413972,0.0004851228978007762,0.010834411384217335,0.28913324708926263
507041175,321,1716,228,2628,134,425,5990,174,135,31,100,3412,11034,0.02909189777052746,0.15551930396954866,0.02066340402392605,0.23817292006525284,0.012144281312307414,0.03851731013231829,0.5428675004531448,0.015769439912996192,0.012234910277324634,0.002809497915533805,0.00906289650172195,0.3092260286387529
507041176,164,434,86,1071,15,122,2052,111,47,0,31,1071,3717,0.044121603443637344,0.1167608286252354,0.023136938391175678,0.288135593220339,0.004035512510088781,0.03282216841538876,0.5520581113801453,0.02986279257465698,0.012644605864944848,0.0,0.008340059187516815,0.288135593220339
507041177,170,2028,141,3684,74,293,7039,42,59,13,54,5006,13680,0.012426900584795321,0.1482456140350877,0.01030701754385965,0.2692982456140351,0.005409356725146199,0.02141812865497076,0.514546783625731,0.0030701754385964912,0.0043128654970760235,0.0009502923976608187,0.003947368421052632,0.3659356725146199
507041178,411,2025,332,3314,164,519,7712,179,221,17,176,4569,14454,0.028435035284350353,0.14009962640099627,0.022969420229694202,0.22927909229279092,0.011346340113463402,0.035907015359070156,0.5335547253355473,0.012384115123841152,0.015289885152898851,0.00117614501176145,0.0121765601217656,0.3161062681610627
507041179,411,1140,210,1331,47,273,3954,285,93,6,67,2355,7746,0.05305964368706429,0.14717273431448488,0.027110766847405113,0.17183062225664858,0.006067647818228763,0.03524399690162665,0.5104570100697134,0.03679318357862122,0.012006196746707979,0.000774593338497289,0.008649625613219726,0.3040278853601859
507041180,358,1707,306,2377,48,309,5882,180,123,4,123,3387,10730,0.033364398881640264,0.15908667287977632,0.028518173345759554,0.22152842497670083,0.004473438956197577,0.0287977632805219,0.5481826654240447,0.016775396085740912,0.01146318732525629,0.0003727865796831314,0.01146318732525629,0.3156570363466915
507041181,203,2474,213,5135,139,450,9356,85,94,11,45,5172,16278,0.012470819510996437,0.15198427325224229,0.013085145595281976,0.31545644428062414,0.00853913257156899,0.027644673792849243,0.5747634844575501,0.005221771716427079,0.0057746651922840645,0.0006757586927140926,0.0027644673792849243,0.31772945079248066
507041182,424,1511,258,3361,114,395,6634,223,279,11,89,3371,12257,0.03459247776780615,0.12327649506404503,0.021049196377580157,0.27421065513584075,0.009300807701721465,0.032226482826140164,0.5412417394142123,0.018193685241086725,0.02276250305947622,0.0008974463571836502,0.007261156889940442,0.2750265154605532
507041183,80,634,76,1070,34,73,2231,36,31,4,24,2002,4872,0.016420361247947456,0.1301313628899836,0.015599343185550082,0.21962233169129722,0.0069786535303776685,0.014983579638752053,0.45792282430213466,0.007389162561576354,0.006362889983579639,0.0008210180623973727,0.0049261083743842365,0.4109195402298851
507041184,351,694,178,1613,39,146,3404,111,58,0,59,1525,5907,0.05942102590147283,0.1174877264262739,0.030133739630946337,0.2730658540714407,0.006602336211274758,0.024716438124259353,0.5762654477738277,0.018791264601320468,0.009818858980870154,0.0,0.009988149652954123,0.25816827492805144
507051185,258,4982,510,5644,104,766,15672,282,223,13,208,12853,33028,0.007811553833111299,0.15084171006418795,0.015441443623592104,0.1708853094344193,0.0031488434055952524,0.02319244277582657,0.4745064793508538,0.00853821000363328,0.006751846917766743,0.00039360542569940655,0.006297686811190505,0.3891546566549594
507051186,93,1550,130,1463,54,167,4210,50,68,0,62,3252,8591,0.010825282272145268,0.18042137120242113,0.01513211500407403,0.1702944942381562,0.006285647770923059,0.019438947736002795,0.49004772436270516,0.005820044232336166,0.007915260155977185,0.0,0.007216854848096845,0.3785356768711442
507051187,133,2546,177,2377,98,257,6950,52,65,6,64,5132,13777,0.009653770777382595,0.18480075488132394,0.01284749945561443,0.1725339333672062,0.007113304783334543,0.018654278870581405,0.5044639616752559,0.003774406619728533,0.004718008274660667,0.00043550845612252303,0.004645423531973579,0.3725048994701314
507051188,240,2899,189,3102,146,403,8081,65,95,4,112,4866,15435,0.015549076773566569,0.1878198898607062,0.012244897959183673,0.2009718172983479,0.009459021703919664,0.026109491415613865,0.5235503725299644,0.004211208292840946,0.006154842889536767,0.0002591512795594428,0.0072562358276643995,0.3152575315840622
507051189,0,0,0,0,0,0,0,0,0,0,0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
