,state,divisionnm_x,pollingplaceid,pollingplacenm,premisesnm,premisessuburb,premisespostcode,latitude,longitude,liberal/national coalition votes,liberal/national coalition percentage,australian labor party votes,australian labor party percentage,totalvotes,SA2_MAIN16,SA2_NAME16,GCC_CODE16,STE_NAME16,AREASQKM16
5545,SA,Spence,6843,Salisbury,Salisbury Primary School,SALISBURY,5108.0,-34.7681,138.64700000000002,595,31.6,1288,68.4,1883,402041046,Salisbury,4GADE,South Australia,10.7696
5546,SA,Spence,6845,Salisbury Downs,Salisbury Downs Primary School,SALISBURY DOWNS,5108.0,-34.771723,138.624287,683,32.39,1426,67.61,2109,402041046,Salisbury,4GADE,South Australia,10.7696
5547,SA,Spence,83510,Salisbury Downs West,Riverdale Primary School,SALISBURY DOWNS,5108.0,-34.7664354,138.6140073,135,25.38,397,74.62,532,402041046,Salisbury,4GADE,South Australia,10.7696
5548,SA,Spence,6848,Salisbury North,Salisbury North R-7 School,SALISBURY NORTH,5108.0,-34.7529,138.63447,560,24.83,1695,75.17,2255,402041048,Salisbury North,4GADE,South Australia,31.3003
5549,SA,Spence,6850,Salisbury Park,Salisbury Park Primary School,SALISBURY PARK,5109.0,-34.7603,138.67,565,38.62,898,61.38,1463,402041047,Salisbury East,4GADE,South Australia,14.8505
5550,SA,Spence,6851,Smithfield,Allity Aged Care,SMITHFIELD,5114.0,-34.686075200000005,138.68817099999998,268,27.66,701,72.34,969,402021034,Smithfield - Elizabeth North,4GADE,South Australia,7.9871
5551,SA,Spence,6852,Smithfield Plains,John Hartley School B-7,SMITHFIELD PLAINS,5114.0,-34.6803744,138.6733964,514,26.2,1448,73.8,1962,402021029,Davoren Park,4GADE,South Australia,9.4648
5556,SA,Spence,7430,Virginia,Virginia Community Centre,VIRGINIA,5120.0,-34.664307799999996,138.55976819999998,717,49.18,741,50.82,1458,402021035,Virginia - Waterloo Corner,4GADE,South Australia,135.566
5557,SA,Spence,83494,Willaston,Gawler Scout Hall,WILLASTON,5118.0,-34.5887811,138.7370204,304,43.24,399,56.76,703,402011025,Gawler - North,4GADE,South Australia,145.5294
5558,SA,Sturt,82855,Adelaide (Sturt),"Level 1, 144 North Tce",ADELAIDE,5000.0,-34.9218994,138.5980605,43,37.72,71,62.28,114,401011001,Adelaide,4GADE,South Australia,10.4824
5560,SA,Sturt,7290,Athelstone,Athelstone School,ATHELSTONE,5076.0,-34.8675,138.69899999999998,1347,56.2,1050,43.8,2397,401041014,Athelstone,4GADE,South Australia,6.204
5561,SA,Sturt,83459,Athelstone East,Athelstone Uniting Church,ATHELSTONE,5076.0,-34.8711357,138.7027443,445,52.73,399,47.27,844,401041014,Athelstone,4GADE,South Australia,6.204
5562,SA,Sturt,7291,Athelstone West,Thorndon Park Primary School,ATHELSTONE,5076.0,-34.8841,138.694,1265,56.7,966,43.3,2231,401041014,Athelstone,4GADE,South Australia,6.204
5563,SA,Sturt,7292,Beaumont,Beaumont Scout Hall,BEAUMONT,5066.0,-34.944939,138.658356,1123,68.35,520,31.65,1643,401031012,Glenside - Beaumont,4GADE,South Australia,9.5264
5564,SA,Sturt,65588,BLV Sturt PPVC,BLV Sturt,ADELAIDE,5000.0,-34.921832,138.598961,4,30.77,9,69.23,13,401011001,Adelaide,4GADE,South Australia,10.4824
5565,SA,Sturt,7294,Burnside,Burnside Primary School,BURNSIDE,5066.0,-34.936305299999994,138.66159869999998,1536,64.38,850,35.62,2386,401031011,Burnside - Wattle Park,4GADE,South Australia,11.305
5566,SA,Sturt,7295,Campbelltown,Campbelltown Uniting Church,CAMPBELLTOWN,5074.0,-34.8793,138.662,1086,52.44,985,47.56,2071,401041015,Paradise - Newton,4GADE,South Australia,9.2257
5567,SA,Sturt,7125,Dernancourt,Dernancourt School R-7,DERNANCOURT,5075.0,-34.861309999999996,138.67119,745,56.06,584,43.94,1329,402051051,Highbury - Dernancourt,4GADE,South Australia,12.001
5568,SA,Sturt,30181,Divisional Office (PREPOLL),Divisional Office,ADELAIDE,5000.0,-34.921982,138.599075,0,0.0,0,0.0,0,401011001,Adelaide,4GADE,South Australia,10.4824
5569,SA,Sturt,6887,Dulwich,164 Fullarton Rd,DULWICH,5065.0,-34.934115399999996,138.62456559999998,198,57.56,146,42.44,344,401031013,Toorak Gardens,4GADE,South Australia,6.6869
5570,SA,Sturt,7289,Felixstow,Felixstow Education Office,FELIXSTOW,5070.0,-34.892784000000006,138.64476299999998,365,47.04,411,52.96,776,401051018,Payneham - Felixstow,4GADE,South Australia,5.2284
5571,SA,Sturt,7129,Gilles Plains,Wandana Primary School,GILLES PLAINS,5086.0,-34.8494,138.662,604,42.75,809,57.25,1413,402031037,Northgate - Oakden - Gilles Plains,4GADE,South Australia,11.2336
5572,SA,Sturt,7297,Glen Osmond,St Saviour's Anglican Church,GLEN OSMOND,5064.0,-34.963,138.645,418,62.11,255,37.89,673,401031012,Glenside - Beaumont,4GADE,South Australia,9.5264
5573,SA,Sturt,6870,Glenunga,Glenunga International High School,GLENUNGA,5064.0,-34.949207,138.63612,1159,57.92,842,42.08,2001,401031012,Glenside - Beaumont,4GADE,South Australia,9.5264
5574,SA,Sturt,7296,Glynde,Glynde Lutheran Church,GLYNDE,5070.0,-34.89137,138.65656,995,55.12,810,44.88,1805,401051018,Payneham - Felixstow,4GADE,South Australia,5.2284
5575,SA,Sturt,7298,Hectorville,East Torrens Primary School,HECTORVILLE,5073.0,-34.8901,138.666,879,51.52,827,48.48,1706,401041016,Rostrevor - Magill,4GADE,South Australia,9.9383
5576,SA,Sturt,7299,Highbury East,Highbury Primary School,HOPE VALLEY,5090.0,-34.8481,138.70963,726,52.69,652,47.31,1378,402051052,Hope Valley - Modbury,4GADE,South Australia,10.3124
5577,SA,Sturt,33187,Highbury South,Turramurra Recreation Centre,HIGHBURY,5089.0,-34.853,138.701,1339,56.95,1012,43.05,2351,402051051,Highbury - Dernancourt,4GADE,South Australia,12.001
5578,SA,Sturt,58617,Highbury West,Dernancourt Kindergarten,HIGHBURY,5089.0,-34.857276,138.693029,468,59.85,314,40.15,782,402051051,Highbury - Dernancourt,4GADE,South Australia,12.001
5579,SA,Sturt,6665,Hillcrest,Hillcrest Community Centre,HILLCREST,5086.0,-34.8653,138.6389,803,46.36,929,53.64,1732,402031038,Windsor Gardens,4GADE,South Australia,8.4298
5580,SA,Sturt,7131,Holden Hill,Kildare College,HOLDEN HILL,5088.0,-34.8566,138.671,817,46.85,927,53.15,1744,402051052,Hope Valley - Modbury,4GADE,South Australia,10.3124
5581,SA,Sturt,7309,Kensington,Marryatville Primary School,KENSINGTON,5068.0,-34.92491,138.6494,701,50.07,699,49.93,1400,401051017,Norwood (SA),4GADE,South Australia,3.8926
5582,SA,Sturt,7301,Kensington Gardens,Kensington District Cricket Club,KENSINGTON GARDENS,5068.0,-34.9226563,138.66172509999998,456,67.16,223,32.84,679,401031011,Burnside - Wattle Park,4GADE,South Australia,11.305
5583,SA,Sturt,7302,Kensington Park,Kensington Park RSL,KENSINGTON PARK,5068.0,-34.920559999999995,138.6515,1012,60.67,656,39.33,1668,401031011,Burnside - Wattle Park,4GADE,South Australia,11.305
5584,SA,Sturt,6664,Kent Town (Sturt),Wesley Uniting Church,KENT TOWN,5067.0,-34.91925,138.62267,399,50.44,392,49.56,791,401051017,Norwood (SA),4GADE,South Australia,3.8926
5585,SA,Sturt,6669,Klemzig,Klemzig Primary School,KLEMZIG,5087.0,-34.8767,138.637,781,47.42,866,52.58,1647,402031038,Windsor Gardens,4GADE,South Australia,8.4298
5586,SA,Sturt,7304,Linden Park,Linden Park Primary School,LINDEN PARK,5065.0,-34.9475,138.64700000000002,808,66.12,414,33.88,1222,401031013,Toorak Gardens,4GADE,South Australia,6.6869
5587,SA,Sturt,97372,Lower North Adelaide (Sturt),St Cyprian's Anglican Church,NORTH ADELAIDE,5006.0,-34.90603,138.608531,27,40.3,40,59.7,67,401011002,North Adelaide,4GADE,South Australia,5.0909
5588,SA,Sturt,38419,Magill (Sturt),Magill School,MAGILL,5072.0,-34.9141,138.67700000000002,1316,57.07,990,42.93,2306,401031011,Burnside - Wattle Park,4GADE,South Australia,11.305
5589,SA,Sturt,6672,Marden,Payneham Road Uniting Church,MARDEN,5070.0,-34.896640000000005,138.63846,530,47.32,590,52.68,1120,401051019,St Peters - Marden,4GADE,South Australia,5.9826
5590,SA,Sturt,6673,Maylands,Field of Dreams Australia,MAYLANDS,5069.0,-34.912543,138.636013,518,47.18,580,52.82,1098,401051019,St Peters - Marden,4GADE,South Australia,5.9826
5592,SA,Sturt,6882,Myrtle Bank,Fullarton Scout Hall,MYRTLE BANK,5064.0,-34.95797,138.62874,816,59.04,566,40.96,1382,401071024,Unley - Parkside,4GADE,South Australia,7.0726
5593,SA,Sturt,65810,Myrtle Bank STURT PPVC,Glen Osmond Baptist Church Hall,MYRTLE BANK,5064.0,-34.9565744,138.6379704,2061,70.22,874,29.78,2935,401071024,Unley - Parkside,4GADE,South Australia,7.0726
5594,SA,Sturt,7310,Newton,St Francis of Assisi School,NEWTON,5074.0,-34.8823031,138.6739664,902,51.96,834,48.04,1736,401041015,Paradise - Newton,4GADE,South Australia,9.2257
5595,SA,Sturt,65118,Northgate (Sturt),CityReach Baptist Church,NORTHGATE,5085.0,-34.8547311,138.6335914,234,49.79,236,50.21,470,402031037,Northgate - Oakden - Gilles Plains,4GADE,South Australia,11.2336
5596,SA,Sturt,36944,Norwood,Salvation Army,NORWOOD,5067.0,-34.9216,138.636,672,50.99,646,49.01,1318,401051017,Norwood (SA),4GADE,South Australia,3.8926
5597,SA,Sturt,7312,Norwood West,Norwood Primary School,NORWOOD,5067.0,-34.9188,138.631,926,51.3,879,48.7,1805,401051017,Norwood (SA),4GADE,South Australia,3.8926
5598,SA,Sturt,7313,Paradise,Charles Campbell College,PARADISE,5075.0,-34.875622,138.67335500000002,842,51.06,807,48.94,1649,401041015,Paradise - Newton,4GADE,South Australia,9.2257
5599,SA,Sturt,38285,Payneham STURT PPVC,232 Payneham Rd,PAYNEHAM,5070.0,-34.902306,138.6345727,7708,61.86,4753,38.14,12461,401051018,Payneham - Felixstow,4GADE,South Australia,5.2284
5600,SA,Sturt,6888,Rose Park,Rose Park Primary School,ROSE PARK,5067.0,-34.93144,138.62877,1167,61.32,736,38.68,1903,401031013,Toorak Gardens,4GADE,South Australia,6.6869
5601,SA,Sturt,7314,Rostrevor,Stradbroke School,ROSTREVOR,5073.0,-34.89392,138.6851,1150,53.39,1004,46.61,2154,401041016,Rostrevor - Magill,4GADE,South Australia,9.9383
5602,SA,Sturt,7306,Rostrevor South,Norwood Morialta Middle School,ROSTREVOR,5073.0,-34.9013,138.67600000000002,790,51.43,746,48.57,1536,401041016,Rostrevor - Magill,4GADE,South Australia,9.9383
5603,SA,Sturt,82895,St Peters,All Souls Anglican Church,ST PETERS,5069.0,-34.906940000000006,138.62487,512,58.05,370,41.95,882,401051019,St Peters - Marden,4GADE,South Australia,5.9826
5604,SA,Sturt,6667,St Peters East,East Adelaide School,ST PETERS,5069.0,-34.905367,138.6277398,888,54.75,734,45.25,1622,401051019,St Peters - Marden,4GADE,South Australia,5.9826
5609,SA,Sturt,7316,Stonyfell,St Peter's Girls School,STONYFELL,5066.0,-34.9298,138.67,878,65.33,466,34.67,1344,401031011,Burnside - Wattle Park,4GADE,South Australia,11.305
5610,SA,Sturt,7317,Tranmere,St Joseph's Parish School,TRANMERE,5073.0,-34.91318,138.66634,1253,56.39,969,43.61,2222,401041016,Rostrevor - Magill,4GADE,South Australia,9.9383
5611,SA,Sturt,7318,Trinity Gardens,Trinity Gardens School,TRINITY GARDENS,5068.0,-34.908840000000005,138.64048,1015,50.55,993,49.45,2008,401051018,Payneham - Felixstow,4GADE,South Australia,5.2284
5612,SA,Sturt,7319,Tusmore,Burnside City Uniting Church,TUSMORE,5065.0,-34.9375,138.643,911,66.94,450,33.06,1361,401031013,Toorak Gardens,4GADE,South Australia,6.6869
5613,SA,Sturt,65050,Vale Park (Sturt),Vale Park Primary School,VALE PARK,5081.0,-34.88542,138.62593999999999,220,49.11,228,50.89,448,401061022,Walkerville,4GADE,South Australia,3.53
5614,SA,Sturt,97338,Walkerville (Sturt),Walkerville Primary School,WALKERVILLE,5081.0,-34.8953,138.613,104,54.17,88,45.83,192,401061022,Walkerville,4GADE,South Australia,3.53
5615,SA,Sturt,6687,Windsor Gardens East,Windsor Gardens Hall,WINDSOR GARDENS,5087.0,-34.8619378,138.6589175,419,47.94,455,52.06,874,402031038,Windsor Gardens,4GADE,South Australia,8.4298
5616,SA,Sturt,6688,Windsor Gardens West,St Pius X School,WINDSOR GARDENS,5087.0,-34.8686,138.643,532,47.08,598,52.92,1130,402031038,Windsor Gardens,4GADE,South Australia,8.4298
5617,TAS,Bass,8553,Beaconsfield,Beaconsfield Senior Citizens' Hall,BEACONSFIELD,7270.0,-41.2024,146.819,462,46.62,529,53.38,991,602021053,Beauty Point - Beaconsfield,6RTAS,Tasmania,259.1746
5618,TAS,Bass,8608,Beauty Point,Tamar Yacht Club,BEAUTY POINT,7270.0,-41.157461299999994,146.822319,315,56.86,239,43.14,554,602021053,Beauty Point - Beaconsfield,6RTAS,Tasmania,259.1746
5619,TAS,Bass,65496,BLV Bass PPVC,BLV Bass,LAUNCESTON,7250.0,-41.436687299999996,147.14089219999997,2,33.33,4,66.67,6,602011038,Launceston,6RTAS,Tasmania,5.2803
5620,TAS,Bass,8290,Branxholm,Branxholm Community Hall,BRANXHOLM,7261.0,-41.165606,147.73648,97,50.0,97,50.0,194,602031100,Scottsdale - Bridport,6RTAS,Tasmania,3205.7138
5621,TAS,Bass,8291,Bridport,Bridport Hall,BRIDPORT,7262.0,-41.0026,147.395,718,70.67,298,29.33,1016,602031100,Scottsdale - Bridport,6RTAS,Tasmania,3205.7138
5622,TAS,Bass,8295,Derby,Derby Town Hall,DERBY,7264.0,-41.14933,147.80236000000002,52,40.0,78,60.0,130,602031100,Scottsdale - Bridport,6RTAS,Tasmania,3205.7138
5623,TAS,Bass,8296,Dilston,Dilston War Memorial Hall,DILSTON,7252.0,-41.3368,147.082,360,57.88,262,42.12,622,602031058,Dilston - Lilydale,6RTAS,Tasmania,1274.0719
5624,TAS,Bass,30183,Divisional Office (PREPOLL),Divisional Office,LAUNCESTON,7250.0,-41.436645,147.14105700000002,728,51.45,687,48.55,1415,602011038,Launceston,6RTAS,Tasmania,5.2803
5625,TAS,Bass,8313,East Launceston,East Launceston Primary School,EAST LAUNCESTON,7250.0,-41.4414396,147.1513724,741,48.75,779,51.25,1520,602011038,Launceston,6RTAS,Tasmania,5.2803
5626,TAS,Bass,8592,Exeter,Exeter High School Gymnasium,EXETER,7275.0,-41.2996,146.957,693,56.76,528,43.24,1221,602021055,Grindelwald - Lanena,6RTAS,Tasmania,344.8494
5627,TAS,Bass,8314,Five Ways,Kim Roe School of Dance,SOUTH LAUNCESTON,7249.0,-41.457583,147.151925,320,40.82,464,59.18,784,602011047,South Launceston,6RTAS,Tasmania,2.7762
5628,TAS,Bass,8301,George Town,George Town Memorial Hall,GEORGE TOWN,7253.0,-41.1069072,146.8218684,684,42.38,930,57.62,1614,602031059,George Town,6RTAS,Tasmania,747.168
5629,TAS,Bass,8302,George Town South,South George Town Primary School,GEORGE TOWN,7253.0,-41.1124,146.833,431,47.21,482,52.79,913,602031059,George Town,6RTAS,Tasmania,747.168
5630,TAS,Bass,8303,Gladstone,Gladstone Hall,GLADSTONE,7264.0,-40.9601,148.00799999999998,70,56.0,55,44.0,125,602031100,Scottsdale - Bridport,6RTAS,Tasmania,3205.7138
5631,TAS,Bass,8599,Glengarry,Glengarry Catholic Church,GLENGARRY,7275.0,-41.335033,146.870343,161,56.1,126,43.9,287,602021055,Grindelwald - Lanena,6RTAS,Tasmania,344.8494
5632,TAS,Bass,8603,Gravelly Beach,Edinburgh Park Equestrian Centre,GRAVELLY BEACH,7276.0,-41.28267,146.971017,231,46.76,263,53.24,494,602021055,Grindelwald - Lanena,6RTAS,Tasmania,344.8494
5633,TAS,Bass,8304,Hillwood,Hillwood Memorial Hall,HILLWOOD,7252.0,-41.236252,146.974945,187,49.87,188,50.13,375,602031059,George Town,6RTAS,Tasmania,747.168
5634,TAS,Bass,8305,Inveresk,Invermay Primary School,INVERMAY,7248.0,-41.421676,147.131233,350,33.49,695,66.51,1045,602011036,Invermay,6RTAS,Tasmania,4.0281
5635,TAS,Bass,8306,Invermay,St Finn Barr's School,INVERMAY,7248.0,-41.4157,147.132,394,40.79,572,59.21,966,602011036,Invermay,6RTAS,Tasmania,4.0281
5636,TAS,Bass,8308,Karoola,Karoola Hall,KAROOLA,7267.0,-41.2539,147.148,186,57.23,139,42.77,325,602031058,Dilston - Lilydale,6RTAS,Tasmania,1274.0719
5637,TAS,Bass,31784,Kelso,Kelso Community Centre,KELSO,7270.0,-41.1037,146.79399999999998,162,52.6,146,47.4,308,602021053,Beauty Point - Beaconsfield,6RTAS,Tasmania,259.1746
5638,TAS,Bass,8309,Kings Meadows,YMCA Centre,KINGS MEADOWS,7249.0,-41.467805,147.159536,877,45.65,1044,54.35,1921,602011037,Kings Meadows - Punchbowl,6RTAS,Tasmania,5.7589
5639,TAS,Bass,8310,Lady Barron,Lady Barron Memorial Hall,LADY BARRON,7255.0,-40.211081,148.240354,55,47.83,60,52.17,115,602031099,Flinders and Cape Barren Islands,6RTAS,Tasmania,1996.6244
5640,TAS,Bass,8311,Launceston,Pilgrim Hall,LAUNCESTON,7250.0,-41.4366,147.137,405,42.06,558,57.94,963,602011038,Launceston,6RTAS,Tasmania,5.2803
5641,TAS,Bass,33906,Launceston BASS PPVC,59 Bathurst St,LAUNCESTON,7250.0,-41.442150899999994,147.1368194,5847,53.86,5009,46.14,10856,602011038,Launceston,6RTAS,Tasmania,5.2803
5642,TAS,Bass,8312,Launceston Central,59 Bathurst St,LAUNCESTON,7250.0,-41.442151,147.136819,748,46.66,855,53.34,1603,602011038,Launceston,6RTAS,Tasmania,5.2803
5643,TAS,Bass,8316,Lebrina,Lebrina Memorial Hall,LEBRINA,7254.0,-41.1773,147.22799999999998,129,61.72,80,38.28,209,602031058,Dilston - Lilydale,6RTAS,Tasmania,1274.0719
5644,TAS,Bass,8616,Legana,Legana Memorial Hall,LEGANA,7277.0,-41.3632,147.047,1274,59.2,878,40.8,2152,602011039,Legana,6RTAS,Tasmania,33.6971
5645,TAS,Bass,97469,Legana Central,Legana Regis,LEGANA,7277.0,-41.363815,147.040062,137,54.15,116,45.85,253,602011039,Legana,6RTAS,Tasmania,33.6971
5646,TAS,Bass,8319,Lilydale,Lilydale Memorial Hall,LILYDALE,7268.0,-41.2523,147.216,287,44.84,353,55.16,640,602031058,Dilston - Lilydale,6RTAS,Tasmania,1274.0719
5647,TAS,Bass,8321,Mowbray,Launceston Church Grammar School,MOWBRAY,7248.0,-41.4081402,147.13105900000002,311,40.03,466,59.97,777,602011040,Mowbray,6RTAS,Tasmania,9.2817
5648,TAS,Bass,8288,Newnham,Launceston North Uniting Church,NEWNHAM,7248.0,-41.3873,147.128,726,41.53,1022,58.47,1748,602011041,Newnham - Mayfield,6RTAS,Tasmania,23.5924
5649,TAS,Bass,83667,Newnham Alanvale,North Launceston Bowls and Community Club,NEWNHAM,7248.0,-41.400285,147.12866499999998,371,41.69,519,58.31,890,602011041,Newnham - Mayfield,6RTAS,Tasmania,23.5924
5650,TAS,Bass,8326,Newstead,Police Citizens & Youth Club,NEWSTEAD,7250.0,-41.4472,147.157,865,51.21,824,48.79,1689,602011042,Newstead,6RTAS,Tasmania,3.6874
5651,TAS,Bass,8328,Norwood,Norwood Primary School,NORWOOD,7250.0,-41.4621,147.174,1021,57.1,767,42.9,1788,602011043,Norwood (Tas.),6RTAS,Tasmania,3.9851
5652,TAS,Bass,83668,Norwood North,Queechy High School,NORWOOD,7250.0,-41.452158000000004,147.17678,221,50.46,217,49.54,438,602011043,Norwood (Tas.),6RTAS,Tasmania,3.9851
5653,TAS,Bass,8329,Nunamara,Nunamara Memorial Hall,NUNAMARA,7259.0,-41.394,147.296,130,49.24,134,50.76,264,602031058,Dilston - Lilydale,6RTAS,Tasmania,1274.0719
5654,TAS,Bass,8332,Pipers River,Pipers River Fire Station,PIPERS RIVER,7252.0,-41.1006,147.091,139,60.7,90,39.3,229,602031059,George Town,6RTAS,Tasmania,747.168
5655,TAS,Bass,8333,Prospect (Bass),St Patrick's College,PROSPECT,7250.0,-41.472,147.126,231,53.97,197,46.03,428,602011048,Summerhill - Prospect,6RTAS,Tasmania,8.8067
5656,TAS,Bass,8334,Ravenswood,Ravenswood Primary School,RAVENSWOOD,7250.0,-41.41595529999999,147.1796536,497,34.28,953,65.72,1450,602011045,Ravenswood,6RTAS,Tasmania,10.0147
5657,TAS,Bass,8335,Ringarooma,Ringarooma Hall,RINGAROOMA,7263.0,-41.24241,147.73568,172,60.35,113,39.65,285,602031100,Scottsdale - Bridport,6RTAS,Tasmania,3205.7138
5658,TAS,Bass,8336,Riverside,Launceston Christian School,RIVERSIDE,7250.0,-41.401828,147.090073,534,63.8,303,36.2,837,602011046,Riverside,6RTAS,Tasmania,48.3143
5659,TAS,Bass,97468,Riverside North,Riverside Gospel Chapel,RIVERSIDE,7250.0,-41.40312,147.089092,487,57.84,355,42.16,842,602011046,Riverside,6RTAS,Tasmania,48.3143
5660,TAS,Bass,8864,Rocherlea,Brooks High School,ROCHERLEA,7248.0,-41.3785314,147.1215034,310,42.01,428,57.99,738,602011041,Newnham - Mayfield,6RTAS,Tasmania,23.5924
5661,TAS,Bass,8339,St Leonards,St Leonards Primary School,ST LEONARDS,7250.0,-41.4597,147.2,653,55.67,520,44.33,1173,602011050,Waverley - St Leonards,6RTAS,Tasmania,55.1274
5662,TAS,Bass,8340,Scottsdale,Scottsdale High School,SCOTTSDALE,7260.0,-41.1571174,147.50867380000003,956,63.78,543,36.22,1499,602031100,Scottsdale - Bridport,6RTAS,Tasmania,3205.7138
5663,TAS,Bass,8671,Sidmouth,Sidmouth Community Centre,SIDMOUTH,7270.0,-41.2221,146.887,257,58.01,186,41.99,443,602021055,Grindelwald - Lanena,6RTAS,Tasmania,344.8494
5664,TAS,Bass,8330,South Launceston,Door of Hope,LAUNCESTON,7250.0,-41.455890999999994,147.14111599999998,250,38.88,393,61.12,643,602011047,South Launceston,6RTAS,Tasmania,2.7762
5668,TAS,Bass,66046,Special Hospital Team 4,Launceston General Hospital,LAUNCESTON,7250.0,-41.4460061,147.14353789999998,19,37.25,32,62.75,51,602011038,Launceston,6RTAS,Tasmania,5.2803
5669,TAS,Bass,33084,Summerhill (Bass),Summerhill Baptist Church,SUMMERHILL,7250.0,-41.467325,147.13038500000002,1035,50.46,1016,49.54,2051,602011048,Summerhill - Prospect,6RTAS,Tasmania,8.8067
5670,TAS,Bass,8342,Trevallyn,Trevallyn Life Church,TREVALLYN,7250.0,-41.4301,147.106,737,57.18,552,42.82,1289,602011049,Trevallyn,6RTAS,Tasmania,9.7181
5671,TAS,Bass,8338,Trevallyn Central,Trevallyn Primary School,TREVALLYN,7250.0,-41.4381,147.115,596,42.18,817,57.82,1413,602011049,Trevallyn,6RTAS,Tasmania,9.7181
5672,TAS,Bass,8344,Waverley,Waverley School Hall,WAVERLEY,7250.0,-41.4321,147.19,320,38.69,507,61.31,827,602011050,Waverley - St Leonards,6RTAS,Tasmania,55.1274
5673,TAS,Bass,8293,West Launceston,West Launceston Primary School,WEST LAUNCESTON,7250.0,-41.4492,147.129,480,40.85,695,59.15,1175,602011051,West Launceston,6RTAS,Tasmania,3.9642
5674,TAS,Bass,8345,Weymouth,Weymouth Hall,WEYMOUTH,7252.0,-41.0153,147.154,97,61.78,60,38.22,157,602031059,George Town,6RTAS,Tasmania,747.168
5675,TAS,Bass,8347,Whitemark,Lions Club,WHITEMARK,7255.0,-40.1214,148.019,201,54.62,167,45.38,368,602031099,Flinders and Cape Barren Islands,6RTAS,Tasmania,1996.6244
5676,TAS,Bass,8349,Winnaleah,Winnaleah Memorial Hall,WINNALEAH,7265.0,-41.0979,147.82399999999998,112,60.22,74,39.78,186,602031100,Scottsdale - Bridport,6RTAS,Tasmania,3205.7138
